#ID, MET, Date, UTC, Fermi_Lon, Fermi_Lat, Count, WWLLN_Lon, WWLLN_Lat, Separation_ms, Offset_km, Fermi_Azimuth, Fermi_Elevation, Right_Ascension, Declination, Comment
oTGF110515948 ,  327192327.678830, 2011-05-15, 22:45:25.678830,118.8508,  +5.9984, 1, 122.5046,  +7.2805,  -0.017,  428.2,  12.5, 142.2, 318.6, +16.5, NULL
oTGF110516546 ,  327244015.115194, 2011-05-16, 13:06:53.115194,267.0589,  +9.6994, 1, 269.8295, +11.9593,  +0.007,  392.8,  23.9, 144.1, 314.1, +16.8, NULL
oTGF110519195 ,  327472879.683953, 2011-05-19, 04:41:17.683952,359.9490,  +3.7517, 1, 357.2743,  +4.8068,  -0.020,  319.0, 246.1, 147.2,  89.2,  +5.7, NULL
oTGF110520122 ,  327552918.203495, 2011-05-20, 02:55:16.203496, 11.1464,  -0.1362, 1,   8.8267,  +4.0743,  -0.084,  532.3, 278.2, 173.3,  41.5,  -3.1, NULL
oTGF110521384 ,  327661988.566300, 2011-05-21, 09:13:06.566300,281.2931,  +6.6702, 1, 277.8133,  +8.6052,  +0.202,  439.5,  91.0,  96.4, 159.7, +13.9, NULL
oTGF110521384 ,  327661988.566300, 2011-05-21, 09:13:06.566300,281.2931,  +6.6702, 2, 277.0073,  +7.8088,  -0.113,  489.8, 100.4,  98.8, 155.9,  +5.0, NULL
oTGF110522841 ,  327787887.459788, 2011-05-22, 20:11:25.459788, 99.6242,  +3.9635, 1, 100.1904,  +3.4827,  -2.542,   82.4,  47.6, 137.6, 214.5, +13.0, NULL
oTGF110526222 ,  328079980.800250, 2011-05-26, 05:19:38.800250,296.5030,  +4.0261, 1, 296.1738,  +8.2689,  -0.044,  470.6,  11.5, 162.6, 273.7, -33.4, NULL
oTGF110526357 ,  328091687.401635, 2011-05-26, 08:34:45.401634,261.2599, +10.6318, 1, 262.5954, +15.1403,  +0.182,  519.4,   5.6, 150.9, 289.8, -31.8, NULL
oTGF110601192 ,  328595816.201484, 2011-06-01, 04:36:54.201484,283.1707, +13.7699, 1, 283.0782, +11.7375,  -0.017,  225.1, 328.9, 109.3, 237.6, -59.3, NULL
oTGF110604857 ,  328912423.551480, 2011-06-04, 20:33:41.551480,122.5962, +17.9658, 1, 117.7511, +15.5481,  -0.205,  581.7, 117.7, 146.4, 224.1, -10.3, NULL
oTGF110605566 ,  328973735.721575, 2011-06-05, 13:35:33.721576,109.8796, +11.8624, 1, 106.6192, +11.2258,  -0.081,  362.6,  51.9, 129.3, 295.3, -41.6, NULL
oTGF110608943 ,  329265499.850615, 2011-06-08, 22:38:17.850616,289.3372,  +3.4195, 1, 291.2352,  +5.9699,  +1.306,  352.0, 273.4, 110.0, 351.1, +41.5, NULL
oTGF110608944 ,  329265546.681450, 2011-06-08, 22:39:04.681450,291.8025,  +4.6831, 1, 296.9501,  +0.2700,  -0.018,  752.1, 216.9, 160.7,   1.2, -29.2, NULL
oTGF110611289 ,  329468147.775850, 2011-06-11, 06:55:45.775850,288.4736, +14.0453, 1, 287.8199, +10.1416,  -0.082,  437.7, 301.6,  91.9, 194.2, -50.3, NULL
oTGF110611289 ,  329468147.775850, 2011-06-11, 06:55:45.775850,288.4736, +14.0453, 2, 287.8285, +10.0677,  -0.096,  445.6, 301.9,  91.5, 194.7, -50.0, NULL
oTGF110611754 ,  329508345.220450, 2011-06-11, 18:05:43.220450,123.7614, +11.4715, 1, 121.6994, +12.0073,  -0.078,  232.5,  47.1, 128.5, 252.1, +44.4, NULL
oTGF110619177 ,  330149737.018591, 2011-06-19, 04:15:35.018590,270.5254, +12.9119, 1, 275.5853, +12.1813,  +0.061,  555.8, 277.7, 108.2,   9.7, +13.3, NULL
oTGF110621423 ,  330343721.066250, 2011-06-21, 10:08:39.066250,117.2228, +25.1060, 1, 112.9623, +22.9653,  -0.086,  494.0, 328.6, 139.1,  64.2, +71.5, NULL
oTGF110622094 ,  330401713.560834, 2011-06-22, 02:15:11.560834,276.9311, +13.3846, 1, 276.3320, +13.2883,  -0.053,   65.8, 309.6, 132.5,   9.9, +63.4, NULL
oTGF110622948 ,  330475522.999475, 2011-06-22, 22:45:20.999476,281.5651, +24.5008, 1, 279.7230, +22.4317,  -0.057,  296.5,  93.9, 106.0,   9.1, -58.9, NULL
oTGF110623088 ,  330487602.990054, 2011-06-23, 02:06:40.990054,270.3004, +13.8112, 1, 271.2133, +13.4700,  -0.041,  105.7,  93.5, 130.2, 334.6, -46.6, NULL
oTGF110623088 ,  330487602.990054, 2011-06-23, 02:06:40.990054,270.3004, +13.8112, 2, 271.3693, +13.4064,  +0.011,  124.0,  95.8, 129.8, 336.8, -44.7, NULL
oTGF110626928 ,  330819386.808300, 2011-06-26, 22:16:24.808300,273.7470, +21.5793, 1, 277.7535, +23.0491,  -0.003,  443.7, 168.2, 142.8, 327.4, +15.7, NULL
oTGF110629918 ,  331077730.040625, 2011-06-29, 22:02:08.040626,292.2480,  +8.0457, 1, 294.7287,  +8.6291,  +0.060,  280.8, 238.1, 110.5,  21.7,  +6.4, NULL
oTGF110629918 ,  331077730.040625, 2011-06-29, 22:02:08.040626,292.2480,  +8.0457, 2, 294.7221,  +8.6169,  +0.022,  279.8, 238.1, 110.6,  21.8,  +6.4, NULL
oTGF110705536 ,  331563105.119450, 2011-07-05, 12:51:43.119450,292.5705, +24.1944, 1, 294.5926, +28.7328,  +0.048,  541.7, 309.2, 158.0, 103.4,  -1.5, NULL
oTGF110705673 ,  331574941.155485, 2011-07-05, 16:08:59.155486,268.7094, +25.5764, 1, 272.9107, +25.1019,  -0.011,  426.2, 258.9, 119.3, 175.3,  -1.4, NULL
oTGF110706387b,  331636634.281970, 2011-07-06, 09:17:12.281970,282.0672,  +5.5019, 1, 285.8953,  +6.3123,  +0.110,  433.3, 329.4, 113.6,  47.4, -58.2, NULL
oTGF110706813 ,  331673407.773065, 2011-07-06, 19:30:05.773066,280.1456,  +6.5626, 1, 279.3186, +11.0703,  -0.062,  506.8, 246.4,  92.6, 355.5, +16.3, NULL
oTGF110709302 ,  331888524.774950, 2011-07-09, 07:15:22.774950,284.0901,  +2.7295, 1, 282.9993,  +5.0458,  +0.065,  283.3, 308.8, 157.7,  56.3, -41.5, NULL
oTGF110709372 ,  331894549.426375, 2011-07-09, 08:55:47.426374,275.5743, +10.5558, 1, 278.7621,  +7.4722,  +0.056,  489.0,   3.2, 161.3, 302.6, +51.4, NULL
oTGF110709372 ,  331894549.426375, 2011-07-09, 08:55:47.426374,275.5743, +10.5558, 2, 278.6429,  +7.4303,  -0.018,  483.0,   5.3, 162.1, 301.0, +49.5, NULL
oTGF110710366 ,  331980401.219217, 2011-07-10, 08:46:39.219218,266.9621,  +9.1634, 1, 271.1340,  +9.2080,  +0.047,  458.5, 335.9, 108.0,   4.9, -57.8, NULL
oTGF110719400 ,  332760990.540300, 2011-07-19, 09:36:28.540300,296.5492, +19.7265, 1, 296.9842, +21.4076,  -0.000,  191.6, 241.4, 150.6, 128.2,  -2.9, NULL
oTGF110719466 ,  332766638.981286, 2011-07-19, 11:10:36.981286,267.4379, +21.0761, 1, 265.1858, +18.1599,  -0.030,  400.0,  94.3, 159.1, 287.6,  +5.7, NULL
oTGF110720322 ,  332840644.006166, 2011-07-20, 07:44:02.006166,282.2430, +25.5076, 1, 277.1685, +22.0576,  -0.109,  642.9, 231.0,  95.2, 149.4, -26.2, NULL
oTGF110722171 ,  333000403.734368, 2011-07-22, 04:06:41.734368,281.4528, +21.6197, 1, 281.9287, +20.3693,  +1.284,  147.0,  42.0, 116.2, 340.1, -19.1, NULL
oTGF110723163 ,  333086096.939331, 2011-07-23, 03:54:54.939332,263.1222, +17.8245, 1, 264.6244, +15.9863,  +0.796,  258.8, 317.4, 151.9, 121.0, +64.6, NULL
oTGF110723310 ,  333098785.492538, 2011-07-23, 07:26:23.492538,292.2411, +21.4511, 1, 293.9054, +18.0953,  -0.044,  410.4, 339.9, 149.4,  55.7, +58.4, NULL
oTGF110724376 ,  333190848.678150, 2011-07-24, 09:00:46.678150,287.2010, +12.7389, 1, 283.8328,  +8.7329,  -0.077,  576.2, 102.5, 166.0, 295.3,  -7.7, NULL
oTGF110730987 ,  333762081.719626, 2011-07-30, 23:41:19.719626,278.1027, +21.3227, 1, 280.4864, +21.0999,  +0.004,  248.7, 254.9, 132.5,  70.3,  -3.8, NULL
oTGF110801123 ,  333860239.411875, 2011-08-01, 02:57:17.411876,275.0374, +24.5157, 1, 277.8083, +22.6005,  -0.029,  353.6, 114.3, 111.0,  59.6, -36.9, NULL
oTGF110801976 ,  333933921.553316, 2011-08-01, 23:25:19.553316,268.4916, +21.7566, 1, 268.5334, +19.3325,  -0.042,  268.4, 286.5, 154.6, 104.1, +12.4, NULL
oTGF110801976 ,  333933921.553316, 2011-08-01, 23:25:19.553316,268.4916, +21.7566, 2, 268.3492, +19.3978,  -0.102,  261.6, 289.7, 153.2, 104.1, +15.9, NULL
oTGF110803825a,  334093674.855100, 2011-08-03, 19:47:52.855100,271.2160,  +8.7170, 1, 275.3300, +11.3398,  -0.053,  536.2, 166.4, 111.5, 292.9, -44.3, NULL
oTGF110803825b,  334093719.433450, 2011-08-03, 19:48:37.433450,273.6274,  +9.8660, 1, 273.5756,  +8.4960,  -0.111,  151.6, 229.8, 143.4,  58.0, -63.7, NULL
oTGF110803825b,  334093719.433450, 2011-08-03, 19:48:37.433450,273.6274,  +9.8660, 2, 273.4933,  +8.7822,  -0.049,  120.8, 228.4, 140.1,  52.2, -62.7, NULL
oTGF110812042 ,  334803666.231050, 2011-08-12, 01:01:04.231050,120.0610,  +4.3731, 1, 120.4739,  +2.8529,  -0.087,  174.2, 135.0, 147.2, 284.3, -15.2, NULL
oTGF110815559 ,  335107468.342750, 2011-08-15, 13:24:26.342750,282.7276, +11.4291, 1, 283.2583,  +9.5681,  -0.047,  213.9, 248.7, 112.2, 227.2,  -6.1, NULL
oTGF110816556 ,  335193681.763124, 2011-08-16, 13:21:19.763124,294.5231, +18.3707, 1, 294.9580, +16.9188,  -0.040,  167.2, 135.6, 146.1, 285.5, -26.3, NULL
oTGF110817900 ,  335309787.692800, 2011-08-17, 21:36:25.692800,264.4902, +14.4948, 1, 264.5595, +17.1922,  -0.553,  298.6, 236.1, 101.5,  57.7,  -2.7, NULL
oTGF110818631 ,  335372947.865350, 2011-08-18, 15:09:05.865350,  5.3775, +10.5434, 1,   3.7350, +11.0320,  -0.100,  187.6,  91.4, 125.9,  26.6, -49.7, NULL
oTGF110819469c,  335445355.036452, 2011-08-19, 11:15:53.036452,284.3561, +11.2874, 1, 283.3587,  +9.3350,  -0.002,  242.0, 231.9, 156.3, 188.2, -15.6, NULL
oTGF110819753 ,  335469880.336740, 2011-08-19, 18:04:38.336740,286.7070, +19.9487, 1, 289.7911, +18.4121,  -0.035,  366.3, 152.8, 126.9, 316.2, -60.5, NULL
oTGF110819825 ,  335476100.151550, 2011-08-19, 19:48:18.151550,290.2054,  +8.8557, 1, 287.5789, +11.6869,  -0.101,  425.2,  69.1, 134.5,  40.1, -68.7, NULL
oTGF110826504 ,  336053128.555650, 2011-08-26, 12:05:26.555650,262.9543, +24.3042, 1, 261.1905, +22.9073,  -0.141,  237.4, 239.4, 134.9, 191.4, -26.3, NULL
oTGF110826504 ,  336053128.555650, 2011-08-26, 12:05:26.555650,262.9543, +24.3042, 2, 260.9363, +22.9213,  -0.200,  256.6, 236.1, 134.6, 194.8, -25.1, NULL
oTGF110830487 ,  336397308.130200, 2011-08-30, 11:41:46.130200,276.9938, +24.4651, 1, 276.8181, +26.3899,  -0.039,  214.0, 245.8, 152.1, 185.5,  -7.4, NULL
oTGF110902584 ,  336664847.008150, 2011-09-02, 14:00:45.008150,113.5277,  +1.9322, 1, 112.8348,  -0.4803,  -0.012,  277.7,   5.8, 146.7, 281.4, +40.6, NULL
oTGF110904928 ,  336867423.859004, 2011-09-04, 22:17:01.859004,109.1427, +16.5060, 1, 113.9624, +14.7221,  +0.007,  553.2, 306.6, 117.4, 115.4, -71.5, NULL
oTGF110905069 ,  336879573.221750, 2011-09-05, 01:39:31.221750, 98.0081,  -1.1797, 1,  97.9051,  +5.0682,  -0.062,  691.0, 278.4,  50.1,   7.1, +40.6, NULL
oTGF110905457 ,  336913129.499800, 2011-09-05, 10:58:47.499800,267.7491, +18.7381, 1, 265.4654, +18.8504,  -0.140,  241.1, 233.3, 121.6, 203.5, -21.3, NULL
oTGF110908948 ,  337214726.348557, 2011-09-08, 22:45:24.348556,298.4773,  +4.5127, 1, 296.8381,  +6.4376,  -0.081,  279.8, 263.8,  59.6,  60.6, +31.2, NULL
oTGF110909764 ,  337285190.464416, 2011-09-09, 18:19:48.464416,111.8837, +21.9753, 1, 112.5859, +20.8236,  -0.041,  146.8, 356.9, 119.6,  97.6, +59.6, NULL
oTGF110911362 ,  337423321.097216, 2011-09-11, 08:41:59.097216,286.0734,  +7.1200, 1, 285.5924,  +6.0265,  -0.040,  132.1,  44.3, 143.7,   3.4, +51.5, NULL
oTGF110911363 ,  337423394.416581, 2011-09-11, 08:43:12.416582,289.9806,  +5.1692, 1, 288.1315,  +6.0137,  +0.101,  225.1,  77.0, 126.1, 315.6, +42.4, NULL
oTGF110912398 ,  337512776.261758, 2011-09-12, 09:32:54.261758,124.4763, +11.0820, 1, 123.2396, +10.3148,  -0.101,  159.7, 307.3, 130.0, 143.9, +43.5, NULL
oTGF110916191 ,  337840466.847750, 2011-09-16, 04:34:24.847750,252.8154, +24.6680, 1, 254.5351, +21.0496,  -0.007,  437.8,  80.9,  96.2,  67.4, -59.6, NULL
oTGF110918191 ,  338013264.607325, 2011-09-18, 04:34:22.607324,299.3782,  +5.1497, 1, 297.0219,  +7.2113,  -0.040,  346.4, 307.5, 131.4, 273.2, -34.5, NULL
oTGF110918367 ,  338028493.200206, 2011-09-18, 08:48:11.200206,107.7639, +17.9700, 1, 109.2454, +19.4057,  +0.687,  222.9, 231.5, 116.4,  90.0, -30.9, NULL
oTGF110918368 ,  338028602.064925, 2011-09-18, 08:50:00.064926,114.1872, +20.0312, 1, 109.2957, +18.8414,  -0.099,  530.3, 308.5, 115.8, 128.6, +40.3, NULL
oTGF110920172 ,  338184484.449711, 2011-09-20, 04:08:02.449710,255.6164, +19.0415, 1, 253.8932, +21.6767,  -1.945,  342.7,   9.9, 145.1, 312.3, -31.5, NULL
oTGF110922810 ,  338412400.627650, 2011-09-22, 19:26:38.627650,287.4580, +21.7896, 1, 286.6919, +21.6701,  -0.071,   80.4, 113.1, 131.6,  27.0, -35.4, NULL
oTGF110923091 ,  338436622.316189, 2011-09-23, 02:10:20.316188,272.4026, +15.7713, 1, 272.3977, +13.8591,  +0.126,  211.6, 258.0,  20.6,  14.5, -26.5, NULL
oTGF110924662 ,  338572384.052943, 2011-09-24, 15:53:02.052944,303.5041, +14.7229, 1, 303.2645, +17.0565,  -0.061,  259.5, 182.2, 154.6,  24.8, +34.0, NULL
oTGF110924869 ,  338590282.344875, 2011-09-24, 20:51:20.344874,274.1994, +25.3905, 1, 275.1772, +24.6515,  -0.039,  128.2, 217.8, 136.8, 117.8, -52.0, NULL
oTGF110925081 ,  338608590.207584, 2011-09-25, 01:56:28.207584,270.4180, +11.9163, 1, 271.5042, +12.6642,  -0.065,  144.2,  68.9, 142.8,  10.0, -36.7, NULL
oTGF110925081 ,  338608590.207584, 2011-09-25, 01:56:28.207584,270.4180, +11.9163, 2, 271.6841, +12.6979,  -0.012,  162.6,  71.9, 143.5,  12.8, -34.6, NULL
oTGF110928001 ,  338860921.302653, 2011-09-28, 00:01:59.302652,296.9444,  +2.6446, 1, 294.6431,  +4.4864,  +0.009,  326.9,  39.7,  30.5, 159.4, +16.6, NULL
oTGF110929773 ,  339014027.635700, 2011-09-29, 18:33:45.635700,268.4435, +25.2419, 1, 262.9819, +27.5266,  -0.142,  600.8, 230.3,  97.8,  90.5, -41.6, NULL
oTGF111001377 ,  339152611.404600, 2011-10-01, 09:03:29.404600,114.0911, +12.3253, 1, 113.6286, +10.1764,  +0.167,  243.0, 228.6, 152.8, 150.2, -16.8, NULL
oTGF111001552 ,  339167684.242912, 2011-10-01, 13:14:42.242912,273.1782,  +7.7309, 1, 271.4815,  +8.5202,  -1.230,  206.4, 246.7, 143.7, 257.3, +11.3, NULL
oTGF111008912 ,  339803636.819331, 2011-10-08, 21:53:54.819332,103.6699, +14.8927, 1, 100.0549, +13.6894,  -0.096,  412.1, 251.5, 123.1, 254.2, -32.0, NULL
oTGF111014350 ,  340273430.175850, 2011-10-14, 08:23:48.175850,277.4485, +19.3256, 1, 279.2019, +20.2716,  +0.127,  211.5, 339.6, 132.3,  91.6, -47.3, NULL
oTGF111019935 ,  340755982.203287, 2011-10-19, 22:26:20.203286,125.2922, +14.1578, 1, 122.7021, +11.7415,  -0.071,  387.9, 241.0,  97.4, 293.8, -28.5, NULL
oTGF111023488b,  341063008.314286, 2011-10-23, 11:43:26.314286,116.9812,  +3.2801, 1, 114.9473,  +4.7879,  +0.015,  280.7,  49.9, 152.1,  37.9, -12.9, NULL
oTGF111023490 ,  341063123.671161, 2011-10-23, 11:45:21.671160,123.0768,  +6.3707, 1, 124.6031,  +9.2121,  -0.027,  356.5, 116.5, 142.4,  99.2, +26.6, NULL
oTGF111024439 ,  341145105.283750, 2011-10-24, 10:31:43.283750,252.2277, +19.7773, 1, 253.7342, +18.5958,  +1.405,  205.4, 315.0, 120.9,  46.0, -71.7, NULL
oTGF111025301 ,  341219595.449725, 2011-10-25, 07:13:13.449726,298.2247, +18.8819, 1, 295.8774, +16.4000,  -0.050,  370.8,  84.2, 156.3,   4.3, +14.9, NULL
oTGF111025301 ,  341219595.449725, 2011-10-25, 07:13:13.449726,298.2247, +18.8819, 2, 295.7654, +16.3764,  -1.136,  380.8,  86.5, 156.2,   3.2, +12.9, NULL
oTGF111025406 ,  341228675.673589, 2011-10-25, 09:44:33.673588,109.2319,  -7.4319, 1, 107.6110,  -7.4865,  -0.059,  179.0, 289.7, 121.5, 176.0, +32.7, NULL
oTGF111025833 ,  341265602.853709, 2011-10-25, 20:00:00.853710,114.5813, +14.7464, 1, 112.3321, +16.5157,  -0.045,  310.6,  86.1, 115.4, 322.9, +33.6, NULL
oTGF111027331 ,  341394987.582822, 2011-10-27, 07:56:25.582822,135.5585,  -0.7435, 1, 137.8472,  -2.4302,  -0.069,  315.7, 121.0, 102.1, 109.9,  -9.1, NULL
oTGF111027931 ,  341446880.486694, 2011-10-27, 22:21:18.486694,295.0868,  +8.8181, 1, 295.4389,  +9.4253,  -0.047,   77.5, 273.9, 124.1, 166.0, +19.5, NULL
oTGF111030915 ,  341704695.262838, 2011-10-30, 21:58:13.262838,285.5115, +12.1447, 1, 285.6286, +12.4602,  -0.041,   37.2, 104.4, 133.7,  74.1, -14.8, NULL
oTGF111030915 ,  341704695.262838, 2011-10-30, 21:58:13.262838,285.5115, +12.1447, 2, 285.5868, +12.3857,  -0.069,   27.9, 103.3, 133.1,  73.6, -15.9, NULL
oTGF111030915 ,  341704695.262838, 2011-10-30, 21:58:13.262838,285.5115, +12.1447, 3, 285.5221, +12.8223,  -1.560,   75.0, 105.6, 138.1,  72.1, -10.8, NULL
oTGF111030917 ,  341704830.578633, 2011-10-30, 22:00:28.578634,293.0896, +15.3159, 1, 292.5916, +14.7918,  -0.034,   78.9,  84.6, 126.9,  64.4, -30.8, NULL
oTGF111101837 ,  341870676.509218, 2011-11-01, 20:04:34.509218,294.3044, +10.1556, 1, 297.2332,  +6.6533,  -0.034,  504.0, 197.1, 165.7,  92.5, -63.7, NULL
oTGF111101837 ,  341870676.509218, 2011-11-01, 20:04:34.509218,294.3044, +10.1556, 2, 297.2254,  +6.6072,  -0.059,  507.4, 197.0, 166.1,  92.2, -63.7, NULL
oTGF111104645 ,  342113317.211475, 2011-11-04, 15:28:35.211476,120.3548,  +9.0037, 1, 123.6564, +10.7717,  +0.057,  411.5, 338.3,  98.2,  90.1, +37.8, NULL
oTGF111113892 ,  342912268.935038, 2011-11-13, 21:24:26.935038,149.0896,  -4.7623, 1, 149.1816,  -8.7878,  +0.029,  445.3, 188.0, 161.1, 310.0, -42.6, NULL
oTGF111116383 ,  343127461.660839, 2011-11-16, 09:10:59.660838,160.1976,  -8.0404, 1, 162.1920,  -9.0600,  +3.302,  246.8,  67.1, 123.8,  73.2, -44.2, NULL
oTGF111117705 ,  343241684.708300, 2011-11-17, 16:54:42.708300, 17.1221,  -0.0566, 1,  21.2182,  -1.7924,  +0.026,  494.7, 105.4, 119.8,  89.4, -25.2, NULL
oTGF111119856 ,  343427526.317425, 2011-11-19, 20:32:04.317424,111.9655,  -6.6960, 1, 112.7381,  -6.4431,  -0.067,   89.9, 332.5, 127.9, 188.3, -70.3, NULL
oTGF111121424 ,  343563073.092550, 2011-11-21, 10:11:11.092550,132.8073, -18.4246, 1, 132.3084, -16.8693,  -0.399,  180.1,  33.7, 143.2,  35.7, -64.1, NULL
oTGF111122706 ,  343673836.782350, 2011-11-22, 16:57:14.782350,149.3516,  -4.0260, 1, 150.2776,  -4.5771,  -0.023,  119.5,  72.2, 140.2,   4.1, +10.6, NULL
oTGF111124269 ,  343808803.859150, 2011-11-24, 06:26:41.859150,138.1226,  -7.0358, 1, 141.0677,  -5.2841,  +0.186,  379.2, 197.7,  99.8, 151.5, -22.0, NULL
oTGF111126681 ,  344017238.107900, 2011-11-26, 16:20:36.107900,119.4157,  -7.9423, 1, 119.9392,  -7.3185,  -0.032,   90.0, 335.9, 125.8,  54.8, +60.7, NULL
oTGF111126682 ,  344017291.866900, 2011-11-26, 16:21:29.866900,122.2873,  -6.5210, 1, 120.2864,  -5.3251,  +0.084,  258.0,   9.8, 108.0,  42.5, +30.0, NULL
oTGF111128604 ,  344183386.457200, 2011-11-28, 14:29:44.457200,138.0935,  -5.2563, 1, 139.3804,  -5.0950,  -0.046,  143.8,  30.1, 123.6, 107.6, -20.9, NULL
oTGF111204431 ,  344686831.685900, 2011-12-04, 10:20:29.685900,130.8186, -15.6684, 1, 131.3011,  -8.4676,  -0.159,  798.3, 171.4, 160.3, 195.3, +63.6, NULL
oTGF111227802 ,  346706109.596123, 2011-12-27, 19:15:07.596124, 58.3682, -12.1676, 1,  61.7056,  -9.8049,  -0.002,  448.7,  51.7, 154.7, 100.9, -19.2, NULL
oTGF111227937 ,  346717744.645671, 2011-12-27, 22:29:02.645672, 19.9978, -16.4116, 1,  21.7546, -12.4900,  +0.024,  473.4,   6.9, 169.7,  69.5, -55.4, NULL
oTGF111228154 ,  346736530.137100, 2011-12-28, 03:42:08.137100, 47.0804, -15.4430, 1,  45.0684, -14.4086,  -0.151,  244.9, 254.6, 144.7, 335.0,  +9.6, NULL
oTGF120106673 ,  347558965.476896, 2012-01-06, 16:09:23.476896, 16.7305,  -7.1372, 1,  16.1366,  -9.3609,  -0.050,  254.5, 215.9, 154.7, 247.0, -22.7, NULL
oTGF120109659 ,  347816928.651064, 2012-01-09, 15:48:46.651064, 18.2972, -15.3005, 1,  17.4729, -13.9652,  -0.061,  172.4,  61.0, 138.3, 126.7, -58.0, NULL
oTGF120110674 ,  347904610.299800, 2012-01-10, 16:10:08.299800,123.4933, -12.3698, 1, 126.7332, -10.1688,  -0.012,  429.4, 290.5, 114.9, 238.1, +74.0, NULL
oTGF120110812 ,  347916566.054885, 2012-01-10, 19:29:24.054884,101.6754,  +0.9725, 1, 100.2814,  +3.3234,  +0.071,  302.7,  50.6, 100.7,  56.5, +26.7, NULL
oTGF120110812 ,  347916566.054885, 2012-01-10, 19:29:24.054884,101.6754,  +0.9725, 2, 100.1960,  +3.3170,  +0.021,  307.1,  51.4, 100.4,  55.6, +26.3, Approximately 135 km separation between WWLLN and ENTLN associations. Both are simultaneous.
oTGF120111585 ,  347983367.094255, 2012-01-11, 14:02:45.094256, 55.9231, -22.7914, 1,  57.3892, -24.4038,  -0.078,  233.0, 209.2, 141.9, 235.9, -13.6, NULL
oTGF120112307 ,  348045749.080686, 2012-01-12, 07:22:27.080686,113.3358, -10.8874, 1, 115.3810,  -7.5712,  -0.032,  430.1, 143.5, 166.3, 121.3, +17.9, NULL
oTGF120112307 ,  348045749.080686, 2012-01-12, 07:22:27.080686,113.3358, -10.8874, 2, 115.5345,  -7.8848,  -0.180,  410.6, 149.7, 163.7, 123.0, +24.1, NULL
oTGF120114919 ,  348271361.779082, 2012-01-14, 22:02:39.779082, 22.3840,  -3.4761, 1,  27.6664,  -3.1100,  +0.026,  588.5, 265.5, 130.5, 285.4, +41.9, NULL
oTGF120115704 ,  348339251.793580, 2012-01-15, 16:54:09.793580, 44.4982, -21.8544, 1,  45.1153, -19.1812,  +0.026,  302.9, 258.2, 104.5, 259.8, +42.5, NULL
oTGF120119487 ,  348666063.267192, 2012-01-19, 11:41:01.267192,123.4763, -12.0645, 1, 124.3227, -12.1769,  -0.072,   93.0,  82.4, 123.9, 171.7,  -4.3, NULL
oTGF120120412 ,  348745989.144200, 2012-01-20, 09:53:07.144200,129.6943, -17.2042, 1, 132.8789, -14.2200,  -0.037,  474.9, 144.5, 133.3, 196.4, +43.9, NULL
oTGF120122330 ,  348911731.738700, 2012-01-22, 07:55:29.738700,126.0558, -22.2894, 1, 127.3305, -23.2175,  +1.228,  166.4, 228.2, 143.6, 226.7, -18.6, NULL
oTGF120123394 ,  349003608.832100, 2012-01-23, 09:26:46.832100,112.7119, -17.3795, 1, 115.0090, -17.2651,  +0.100,  244.5, 222.4, 133.5, 223.3, -15.4, NULL
oTGF120128804 ,  349471109.914600, 2012-01-28, 19:18:27.914600,155.8348,  -5.9274, 1, 151.0052,  -8.3401,  -0.038,  596.5, 234.3, 121.7,  17.2, -34.7, NULL
oTGF120129132 ,  349499406.218125, 2012-01-29, 03:10:04.218124, 16.7398,  +2.9881, 1,  15.9727,  -1.1573,  -0.030,  466.3,  21.8, 165.4, 188.3, +52.0, NULL
oTGF120217417 ,  351165649.942575, 2012-02-17, 10:00:47.942576,141.8491,  -5.2398, 1, 138.8059,  -4.7568,  -0.075,  341.7,  15.9, 115.2,  64.4, -62.3, NULL
oTGF120222393 ,  351595563.402850, 2012-02-22, 09:26:01.402850,144.9109, -18.4476, 1, 141.6785, -15.3114,  -0.119,  488.9, 293.2, 105.3, 333.5, +79.0, NULL
oTGF120222745 ,  351625927.041525, 2012-02-22, 17:52:05.041524,130.1213, -10.0267, 1, 131.0293,  -8.9760,  -0.032,  153.1, 357.2, 134.6, 223.1, -55.9, NULL
oTGF120223314 ,  351675108.493215, 2012-02-23, 07:31:46.493216,130.4587,  -3.8662, 1, 125.9326,  -9.0948,  -0.121,  764.7, 326.1, 167.9,  19.9, +33.2, NULL
oTGF120228152 ,  352093125.103925, 2012-02-28, 03:38:43.103924,157.4086,  -6.7522, 1, 154.6245,  -7.4554,  -0.076,  317.2, 117.2, 107.8, 220.1, +10.9, NULL
oTGF120303460 ,  352465348.391730, 2012-03-03, 11:02:26.391730, 19.8672,  -9.7815, 1,  16.5620, -13.8948,  -0.100,  580.3, 247.7, 169.2, 286.0, -48.9, NULL
oTGF120307321 ,  352798909.199550, 2012-03-07, 07:41:47.199550,140.7891, -22.3609, 1, 142.1451, -18.1136,  -0.075,  491.1, 246.1,  93.0, 254.4, +35.5, NULL
oTGF120308186b,  352873659.639924, 2012-03-08, 04:27:37.639924,203.6832, -16.3487, 1, 200.6414, -14.6769,  -2.511,  375.1,  57.4, 148.5, 183.8, -29.0, NULL
oTGF120308186b,  352873659.639924, 2012-03-08, 04:27:37.639924,203.6832, -16.3487, 2, 200.5788, -14.6515,  -1.221,  382.4,  56.5, 148.5, 183.2, -29.8, NULL
