start,fa,count,mean,dur_us,lon,lat,n_win,n_nai,n_b0,n_b1,n_det,n_times,max_mult,pha_med,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,na,nb,b0,b1
00:07:28.389495968Z,2.083e-01,10,0.313,15.97,119.70,25.64,10,6,3,1,8,3,8,53,1,0,1,0,1,1,0,0,0,1,1,0,3,1
00:07:28.486083984Z,3.900e-02,8,0.273,13.95,119.70,25.64,8,5,0,3,6,3,6,49,0,1,0,0,0,0,0,1,0,1,1,1,0,3
00:07:29.286382079Z,8.450e+00,12,0.155,7.99,119.76,25.64,12,9,1,2,11,2,11,67,1,1,1,0,0,1,1,1,1,1,1,0,1,2
00:07:29.762782096Z,4.002e+00,24,5.824,297.90,119.79,25.64,24,16,7,1,11,23,2,18,1,2,1,2,1,3,2,2,2,0,0,0,7,1
00:07:31.025869965Z,4.755e+00,9,0.673,34.09,119.87,25.64,9,6,0,3,7,3,4,40,1,0,1,0,0,0,1,0,1,1,1,0,0,3
00:07:32.665866017Z,5.583e+00,9,0.433,22.05,119.98,25.64,9,5,3,1,7,4,6,39,1,1,0,0,1,0,0,1,0,1,0,0,3,1
00:07:33.777886033Z,5.575e-04,11,0.193,10.01,120.05,25.64,11,7,1,3,9,3,9,113,0,1,1,1,1,0,1,1,0,0,1,0,1,3
00:07:39.522660017Z,2.519e+00,13,0.117,5.96,120.43,25.64,13,10,1,2,12,2,12,67,1,1,1,1,0,1,1,1,1,1,1,0,1,2
00:07:41.477162003Z,8.450e+00,8,0.154,7.99,120.56,25.64,8,5,1,2,7,2,7,86,0,0,0,1,1,1,0,1,0,1,0,0,1,2
00:07:44.418197989Z,2.426e+00,9,0.115,5.96,120.75,25.64,9,7,0,2,8,3,7,68,1,1,0,1,0,0,1,0,1,1,1,0,0,2
00:08:00.202224016Z,8.878e+00,11,0.549,28.01,121.79,25.63,11,7,3,1,9,3,9,40,1,0,1,0,1,1,0,0,0,1,1,1,3,1
00:08:02.598638057Z,2.566e-01,9,0.077,3.93,121.94,25.63,9,6,1,2,8,3,7,105,0,1,1,1,1,1,0,0,0,1,0,0,1,2
00:08:06.025398015Z,2.693e+00,8,0.115,5.96,122.17,25.62,8,5,1,2,7,2,7,66,0,0,0,1,1,0,0,0,1,1,1,0,1,2
00:08:06.147420048Z,3.769e+00,10,0.619,31.95,122.18,25.62,10,7,0,3,7,5,6,60,1,0,0,2,0,1,0,1,0,1,1,0,0,3
00:08:06.689288020Z,9.562e+00,8,0.117,5.96,122.21,25.62,8,6,2,0,7,2,7,84,1,1,1,1,0,0,0,0,0,1,0,1,2,0
00:08:08.098477959Z,2.069e-01,16,1.928,97.99,122.30,25.62,16,10,5,1,9,8,9,69,1,0,0,1,4,1,0,1,1,0,1,0,5,1
00:08:10.489148020Z,7.324e+00,36,14.349,739.93,122.46,25.62,36,27,0,9,12,29,4,25,3,1,1,2,1,2,5,5,2,4,0,1,0,9
00:08:11.082502007Z,1.390e+01,11,0.821,41.96,122.50,25.62,11,7,1,3,8,3,8,46,0,0,1,1,1,1,1,0,2,0,0,0,1,3
00:08:12.412186026Z,1.737e+00,10,0.582,29.92,122.59,25.62,10,7,0,3,7,5,4,61,2,1,1,0,0,0,0,1,0,1,0,1,0,3
00:08:13.032078027Z,1.977e-01,16,0.315,15.97,122.63,25.62,16,13,3,0,12,5,12,120,1,1,1,1,0,1,1,1,1,1,2,2,3,0
00:08:14.438892006Z,9.725e-03,10,0.269,13.95,122.72,25.61,10,6,1,3,6,4,6,54,1,1,1,0,0,0,0,0,0,0,3,0,1,3
00:08:14.631106019Z,1.432e+01,19,4.261,219.94,122.73,25.61,19,13,6,0,8,16,4,36,0,4,1,0,0,4,0,1,1,1,1,0,6,0
00:08:15.569515943Z,3.335e-01,8,0.080,4.05,122.79,25.61,8,6,0,2,7,2,7,87,0,0,0,0,0,0,1,1,1,1,1,1,0,2
00:08:19.269302010Z,1.592e+00,8,0.080,4.05,123.04,25.61,8,5,2,1,7,2,7,66,0,1,1,1,1,1,0,0,0,0,0,0,2,1
00:08:19.473518013Z,1.616e-03,8,0.156,7.99,123.05,25.61,8,5,3,0,6,3,5,58,0,1,1,0,1,1,0,0,0,1,0,0,3,0
00:08:19.969434022Z,8.790e+00,14,1.871,95.96,123.08,25.61,14,9,1,4,10,4,9,56,1,1,0,1,0,1,0,1,0,1,2,1,1,4
00:08:22.892887949Z,1.599e+00,8,0.080,4.05,123.28,25.60,8,5,2,1,7,2,7,107,0,0,0,0,1,0,1,0,1,1,1,0,2,1
00:08:27.704618096Z,9.958e+00,12,0.117,5.96,123.59,25.59,12,9,2,1,11,2,11,80,1,1,1,0,1,1,0,1,1,0,1,1,2,1
00:08:27.786096096Z,5.024e+00,8,0.428,21.93,123.60,25.59,8,5,0,3,6,4,5,23,0,0,0,0,0,1,0,0,1,1,1,1,0,3
00:08:28.720928072Z,1.081e-02,8,0.039,2.03,123.66,25.59,8,5,1,2,7,2,7,50,1,0,0,1,0,0,0,1,1,0,0,1,1,2
00:08:30.942108035Z,1.403e-01,13,1.127,57.94,123.80,25.59,13,8,1,4,10,5,8,74,1,0,1,0,1,1,0,0,1,1,1,1,1,4
00:08:36.367583990Z,6.057e+00,17,7.909,404.00,124.16,25.58,17,2,8,7,4,17,1,18,0,0,0,1,0,0,0,0,1,0,0,0,8,7
00:08:36.734279990Z,1.198e+01,9,0.120,6.08,124.18,25.58,9,6,2,1,7,3,7,70,1,1,0,0,0,0,2,0,0,1,0,1,2,1
00:08:40.389245986Z,3.157e-01,9,0.079,4.05,124.42,25.57,9,6,1,2,8,2,8,72,1,0,0,0,1,1,1,0,1,1,0,0,1,2
00:08:44.643131971Z,1.158e-03,12,0.663,34.09,124.70,25.56,12,8,0,4,8,4,7,53,0,0,2,0,0,1,1,1,1,1,1,0,0,4
00:08:45.874747991Z,1.190e+01,12,0.158,7.99,124.78,25.55,12,9,1,2,10,3,10,92,1,1,0,0,1,1,1,0,2,0,1,1,1,2
00:08:50.715516090Z,1.149e-01,15,1.823,93.94,125.10,25.54,15,10,5,0,8,8,5,55,0,1,0,0,1,1,2,0,2,1,2,0,5,0
00:08:53.159839987Z,2.362e+00,8,0.120,6.08,125.26,25.54,8,6,0,2,7,2,7,41,0,0,0,0,0,1,1,0,1,1,1,1,0,2
00:08:53.464687943Z,4.999e+00,14,1.750,87.98,125.28,25.54,14,9,1,4,9,6,9,64,1,0,0,0,1,2,1,1,0,1,2,0,1,4
00:09:01.913113951Z,3.033e+00,10,0.660,33.97,125.83,25.51,10,6,1,3,8,3,8,52,1,0,1,1,1,1,0,0,0,0,0,1,1,3
00:09:02.216055989Z,8.242e+00,10,0.158,8.11,125.85,25.51,10,7,1,2,8,3,7,77,1,1,1,0,0,1,0,0,0,0,1,2,1,2
00:09:02.433964014Z,1.799e+00,10,0.116,5.96,125.87,25.51,10,7,1,2,8,2,6,62,1,0,0,1,0,0,1,2,1,0,1,0,1,2
00:09:04.875777959Z,9.748e+00,8,0.116,5.96,126.03,25.50,8,5,2,1,7,2,7,51,1,1,1,1,0,1,0,0,0,0,0,0,2,1
00:09:06.702118039Z,2.261e+00,10,0.116,5.96,126.15,25.50,10,7,1,2,9,2,9,54,1,1,1,1,1,1,1,0,0,0,0,0,1,2
00:09:13.099303960Z,3.186e+00,11,0.630,32.07,126.57,25.48,11,7,1,3,9,4,8,49,1,1,0,1,0,0,1,0,1,0,1,1,1,3
00:09:13.862927913Z,1.612e+00,10,0.432,22.05,126.62,25.47,10,6,3,1,8,3,8,85,1,0,1,1,1,0,0,0,0,0,1,1,3,1
00:09:24.896085977Z,8.562e+00,8,0.116,5.96,127.34,25.44,8,6,2,0,5,2,5,65,0,0,0,1,2,2,1,0,0,0,0,0,2,0
00:09:25.781036019Z,1.811e+01,9,0.667,33.97,127.40,25.43,12,9,3,0,6,6,4,44,3,1,2,0,0,1,0,2,0,0,0,0,3,0
00:09:28.290744066Z,1.127e+01,13,1.505,77.96,127.56,25.42,13,8,4,1,7,8,6,22,0,0,2,2,0,2,1,0,0,0,0,1,4,1
00:09:28.876212Z,1.069e+01,9,0.153,7.99,127.60,25.42,9,6,1,2,8,2,8,114,0,1,1,1,1,1,0,0,1,0,0,0,1,2
00:09:30.869579911Z,1.263e+00,8,0.078,4.05,127.73,25.41,8,5,2,1,7,3,6,58,1,0,1,0,0,0,0,0,0,1,1,1,2,1
00:09:34.445351958Z,8.689e+00,11,0.155,7.99,127.96,25.40,11,8,1,2,10,2,10,81,1,1,1,1,1,0,0,0,1,0,1,1,1,2
00:09:34.495774030Z,4.773e+00,9,0.426,21.93,127.97,25.40,9,5,3,1,6,5,3,36,0,0,0,0,1,1,0,2,0,0,0,1,3,1
00:09:35.694000005Z,4.112e-01,10,0.080,4.05,128.05,25.39,10,7,1,2,9,2,9,53,1,0,1,0,0,0,1,1,1,0,1,1,1,2
00:09:36.163878083Z,6.757e+00,9,0.697,35.88,128.08,25.39,9,6,0,3,7,6,4,40,1,0,0,1,1,1,0,1,0,0,1,0,0,3
00:09:37.385273933Z,3.998e-01,10,0.470,23.96,128.16,25.39,10,6,1,3,7,4,7,68,0,0,0,1,0,1,1,2,1,0,0,0,1,3
00:09:39.145382046Z,1.011e+01,8,0.115,5.96,128.27,25.38,9,6,2,1,8,2,5,44,1,1,1,0,1,0,1,1,0,0,0,0,2,1
00:09:43.530285954Z,2.488e+00,11,0.118,6.08,128.56,25.36,11,8,1,2,10,2,10,58,1,1,1,1,1,0,0,1,0,1,0,1,1,2
00:09:49.514335989Z,6.996e+00,9,1.414,72.00,128.95,25.33,9,1,4,4,3,5,3,28,0,0,0,0,0,0,0,0,0,0,1,0,4,4
00:09:55.646372079Z,4.842e+00,8,0.423,21.93,129.35,25.31,8,5,3,0,6,4,5,33,0,0,0,0,1,1,1,1,0,0,1,0,3,0
00:09:56.043503999Z,1.164e+00,8,0.078,4.05,129.37,25.30,8,5,2,1,7,2,7,50,0,1,0,0,0,1,1,1,0,0,0,1,2,1
00:09:56.757984042Z,7.570e+00,13,0.152,7.99,129.42,25.30,13,10,1,2,12,2,12,66,1,1,1,0,1,1,0,1,1,1,1,1,1,2
00:09:59.119881987Z,1.215e+01,9,0.156,7.99,129.58,25.29,9,7,0,2,8,3,7,65,0,0,1,0,1,0,1,0,1,1,1,1,0,2
00:09:59.883257985Z,7.730e+00,11,1.084,56.03,129.63,25.29,11,7,0,4,7,5,5,62,0,1,0,0,0,0,0,1,1,1,1,2,0,4
00:10:01.187182068Z,1.426e+01,10,0.771,39.94,129.71,25.28,10,6,1,3,8,5,6,49,1,1,1,1,0,1,0,0,0,1,0,0,1,3
00:10:02.034880042Z,8.304e+00,12,0.706,36.00,129.77,25.28,12,8,1,3,10,5,5,80,0,1,0,1,1,1,1,0,1,1,1,0,1,3
00:10:02.137346029Z,2.758e+00,8,0.117,5.96,129.77,25.28,8,5,1,2,7,2,7,35,0,0,0,1,1,1,1,1,0,0,0,0,1,2
00:10:03.004541993Z,1.875e+01,10,0.824,41.96,129.83,25.27,10,7,0,3,6,6,3,61,0,1,0,0,0,0,0,3,1,1,0,1,0,3
00:10:05.579599976Z,1.305e+00,9,0.079,4.05,130.00,25.26,10,7,2,1,9,2,9,62,0,1,1,0,1,1,0,0,1,1,0,1,2,1
00:10:10.791380047Z,7.766e-01,10,0.394,20.03,130.34,25.23,10,6,3,1,8,4,7,39,0,0,1,1,0,1,1,0,0,1,0,1,3,1
00:10:10.831875920Z,2.550e+00,8,0.119,6.08,130.34,25.23,8,6,0,2,7,2,7,65,0,0,0,0,1,0,1,1,1,1,1,0,0,2
00:10:16.709776043Z,3.117e-01,8,0.076,3.93,130.72,25.20,8,5,1,2,7,2,7,42,0,1,0,1,0,1,0,0,0,1,0,1,1,2
00:10:17.499993920Z,1.162e+00,8,0.078,4.05,130.77,25.20,8,5,2,1,7,2,7,86,0,1,0,0,0,0,1,0,1,0,1,1,2,1
00:10:18.368896007Z,2.336e+00,9,0.116,5.96,130.83,25.19,9,6,1,2,8,2,8,64,0,0,1,0,1,1,1,0,0,1,0,1,1,2
00:10:18.856151938Z,1.159e+00,10,0.079,4.05,130.86,25.19,11,8,2,1,10,2,10,87,1,1,0,1,0,1,0,1,1,1,0,1,2,1
00:10:22.674530029Z,2.595e+00,9,0.116,5.96,131.11,25.17,9,6,1,2,8,2,8,86,1,1,1,1,1,1,0,0,0,0,0,0,1,2
00:10:24.500738024Z,2.087e+00,12,0.117,5.96,131.23,25.16,12,9,1,2,11,2,11,99,1,1,1,1,1,0,1,1,1,1,0,0,1,2
00:10:25.069298028Z,1.750e+00,9,0.582,29.92,131.27,25.15,9,6,0,3,7,5,4,60,1,0,0,1,1,0,1,1,1,0,0,0,0,3
00:10:26.210052013Z,6.040e-01,13,1.047,54.00,131.34,25.15,13,8,4,1,10,5,9,68,0,1,1,0,1,1,1,0,0,1,1,1,4,1
00:10:29.349532008Z,7.941e-01,9,0.507,25.99,131.55,25.13,9,6,0,3,7,3,7,70,1,0,1,0,1,1,1,0,1,0,0,0,0,3
00:10:33.331439971Z,7.981e+00,9,0.116,5.96,131.80,25.11,9,6,2,1,8,3,7,80,1,0,0,1,0,0,1,1,0,1,1,0,2,1
00:10:33.503110051Z,6.585e-01,8,0.351,18.00,131.82,25.10,8,5,0,3,5,4,5,60,1,0,0,0,0,0,0,0,0,1,2,1,0,3
00:10:35.723104Z,4.381e+00,8,0.424,22.05,131.96,25.09,8,5,0,3,5,4,5,80,1,2,0,0,0,0,0,0,0,1,1,0,0,3
00:10:36.222986102Z,1.991e+00,12,0.573,29.92,131.99,25.09,12,7,2,3,8,5,8,63,0,0,2,0,1,1,0,0,0,1,1,1,2,3
00:10:39.803810Z,9.278e-03,12,0.269,13.95,132.23,25.07,12,8,1,3,10,3,6,59,0,0,1,1,1,0,0,1,1,1,1,1,1,3
00:10:41.267286062Z,1.799e+00,8,0.115,5.96,132.32,25.06,8,5,1,2,7,2,7,44,1,1,1,0,0,0,0,0,0,1,1,0,1,2
00:10:44.044355988Z,8.907e-03,14,0.695,36.00,132.50,25.04,14,9,4,1,10,6,9,57,0,1,1,0,1,1,1,0,1,2,1,0,4,1
00:10:44.672752022Z,2.242e+00,8,0.116,5.96,132.54,25.04,8,5,1,2,7,3,6,62,0,0,0,1,1,1,1,0,0,0,0,1,1,2
00:10:47.643326044Z,1.209e+01,45,17.681,918.03,132.73,25.02,45,31,4,10,14,31,5,52,3,4,2,1,2,4,3,1,3,4,2,2,4,10
00:10:50.336915969Z,2.774e-01,12,0.348,18.00,132.91,25.00,12,8,3,1,10,3,10,65,1,1,1,0,1,0,0,1,0,1,1,1,3,1
00:10:51.130166053Z,5.097e+00,9,0.424,21.93,132.96,25.00,9,5,3,1,7,3,7,61,0,0,1,1,0,0,1,1,0,0,0,1,3,1
00:10:51.377093911Z,3.688e+00,9,0.660,34.09,132.98,24.99,9,6,0,3,6,6,4,23,0,0,2,1,0,1,1,1,0,0,0,0,0,3
00:10:54.544456005Z,1.175e+00,8,0.080,4.05,133.18,24.97,8,6,2,0,7,2,7,53,1,1,1,0,1,0,1,0,0,0,1,0,2,0
00:10:55.842673897Z,9.616e+00,8,0.157,8.11,133.27,24.96,8,5,1,2,7,2,7,49,0,1,0,0,0,1,0,0,1,1,0,1,1,2
00:11:00.341195940Z,2.055e-02,9,0.231,12.04,133.56,24.93,9,6,3,0,7,4,6,126,0,0,1,0,1,1,1,0,1,0,1,0,3,0
00:11:01.162945985Z,2.654e-01,9,0.078,4.05,133.61,24.93,9,6,1,2,8,2,8,96,0,0,0,1,1,1,1,1,1,0,0,0,1,2
00:11:10.107294082Z,2.197e-01,8,0.076,3.93,134.19,24.87,8,6,0,2,7,2,7,75,0,1,1,0,0,1,1,0,1,0,0,1,0,2
00:11:10.866769909Z,1.278e+01,8,0.464,24.08,134.24,24.86,8,5,3,0,5,6,2,20,2,1,0,1,0,1,0,0,0,0,0,0,3,0
00:11:22.279344081Z,1.766e-04,8,0.154,7.99,134.98,24.78,8,5,0,3,6,3,6,52,0,0,0,1,1,1,0,1,0,1,0,0,0,3
00:11:24.774124026Z,1.566e+01,21,4.276,221.97,135.14,24.76,21,13,6,2,10,9,9,57,0,0,0,1,1,4,2,2,1,1,1,0,6,2
00:11:24.849479913Z,1.058e+01,8,0.154,7.99,135.15,24.76,8,6,0,2,7,3,6,93,0,0,0,0,0,1,1,0,1,1,1,1,0,2
00:11:25.938441991Z,1.231e+01,11,0.614,31.95,135.22,24.75,11,8,3,0,7,6,6,17,2,0,1,1,2,1,0,0,0,0,0,1,3,0
00:11:29.621989965Z,9.665e-02,13,1.094,56.03,135.45,24.72,13,8,1,4,8,7,6,40,0,0,0,0,0,1,1,2,1,1,2,0,1,4
00:11:34.591393947Z,5.433e-01,10,0.508,26.11,135.77,24.68,10,6,1,3,7,4,7,67,0,0,1,1,2,1,0,0,1,0,0,0,1,3
00:11:35.941305994Z,8.951e-01,8,0.075,3.93,135.86,24.67,8,5,2,1,7,3,6,56,1,1,1,0,0,0,0,0,0,1,0,1,2,1
00:11:50.886079907Z,5.709e+00,9,0.696,36.00,136.83,24.55,9,6,0,3,7,5,5,17,0,0,1,0,1,1,1,1,0,1,0,0,0,3
00:11:53.881537914Z,1.206e+00,9,0.078,4.05,137.02,24.53,9,6,2,1,8,2,8,64,1,1,0,0,1,0,1,1,0,0,0,1,2,1
00:12:09.540617942Z,2.259e+00,9,0.117,6.08,138.03,24.39,9,7,0,2,8,2,8,66,0,0,1,1,0,1,1,1,1,0,0,1,0,2
00:12:10.152809977Z,1.620e+00,9,0.384,20.03,138.06,24.38,9,5,3,1,7,4,6,69,1,0,1,0,1,1,0,1,0,0,0,0,3,1
00:12:10.394321918Z,3.236e-01,9,0.078,4.05,138.08,24.38,9,6,1,2,8,2,8,53,1,0,1,0,0,1,1,1,1,0,0,0,1,2
00:12:16.309888005Z,1.943e+00,15,1.214,64.02,138.46,24.33,15,10,4,1,11,5,11,113,0,0,1,1,1,0,1,1,1,2,1,1,4,1
00:12:17.145078063Z,1.640e+01,9,0.641,33.97,138.51,24.32,9,6,3,0,6,5,5,79,1,1,1,0,2,1,0,0,0,0,0,0,3,0
00:12:19.422999978Z,1.058e+00,8,0.078,4.05,138.66,24.30,8,5,2,1,7,2,7,62,1,0,0,0,1,1,0,1,0,0,0,1,2,1
00:12:20.316423892Z,1.064e+01,8,0.119,6.08,138.72,24.29,8,6,2,0,7,2,7,108,1,1,1,1,1,1,0,0,0,0,0,0,2,0
00:12:27.081680059Z,1.280e+01,9,0.613,31.95,139.15,24.23,10,6,3,1,8,4,7,75,1,0,1,0,0,0,0,1,1,1,0,1,3,1
00:12:28.254202008Z,1.072e+00,9,0.077,4.05,139.23,24.22,10,7,2,1,7,2,7,82,2,2,1,0,0,1,0,0,0,0,0,1,2,1
00:12:28.929325938Z,2.271e+00,10,0.613,32.07,139.27,24.21,10,6,1,3,7,4,7,43,1,0,0,0,0,2,0,0,1,0,1,1,1,3
00:12:34.537511944Z,2.612e+00,10,0.614,32.07,139.63,24.16,10,7,0,3,6,5,4,39,0,0,0,0,0,1,2,2,1,1,0,0,0,3
00:12:35.101657986Z,7.718e+00,9,0.116,6.08,139.66,24.15,10,7,2,1,8,2,8,65,0,1,0,1,1,2,1,0,0,0,0,1,2,1
00:12:38.840735912Z,1.348e+01,10,0.783,40.05,139.90,24.11,10,7,0,3,6,6,5,42,1,0,0,0,0,1,0,0,0,2,1,2,0,3
00:12:40.347963929Z,1.138e+01,29,8.662,450.02,140.00,24.10,29,20,2,7,11,20,7,43,1,0,1,1,1,2,0,1,0,4,3,6,2,7
00:12:41.461243987Z,2.422e+00,13,1.253,66.04,140.07,24.09,13,8,4,1,8,8,4,74,1,1,1,2,1,0,0,0,0,2,0,0,4,1
00:12:41.974489927Z,7.370e+00,8,0.153,8.11,140.10,24.08,8,5,1,2,7,2,7,40,0,1,0,1,0,1,1,1,0,0,0,0,1,2
00:12:44.150430083Z,8.110e+00,10,0.724,37.91,140.24,24.06,10,6,1,3,6,5,6,33,0,0,1,2,2,1,0,0,0,0,0,0,1,3
00:12:44.588624Z,1.995e-01,16,1.933,102.04,140.27,24.06,16,10,5,1,12,6,10,75,0,0,1,1,1,1,1,1,1,1,1,1,5,1
00:12:50.613810062Z,6.477e+00,10,0.721,37.91,140.66,23.99,10,6,1,3,8,3,8,89,0,0,0,0,0,1,1,1,1,0,1,1,1,3
00:12:50.996304035Z,8.172e-01,8,0.075,3.93,140.68,23.99,8,5,2,1,7,2,7,77,1,0,1,1,0,0,1,1,0,0,0,0,2,1
00:12:54.238106012Z,1.604e-01,10,0.421,22.05,140.89,23.96,10,6,1,3,8,4,7,8,1,1,0,1,0,0,0,1,1,0,0,1,1,3
00:12:54.682685971Z,2.646e-01,8,0.077,4.05,140.91,23.95,8,5,1,2,7,2,7,59,0,1,1,1,0,0,0,0,0,0,1,1,1,2
00:13:01.548140048Z,2.087e+00,10,0.113,5.96,141.35,23.88,10,7,1,2,9,2,9,87,1,0,1,0,0,0,1,0,1,1,1,1,1,2
00:13:03.375571966Z,7.047e+00,8,0.152,7.99,141.47,23.86,8,6,0,2,7,2,7,109,0,1,0,0,0,0,1,1,1,1,1,0,0,2
00:13:16.907925963Z,2.661e-01,10,0.345,18.00,142.33,23.72,10,7,3,0,8,3,8,113,1,1,0,1,0,0,1,0,1,0,1,1,3,0
00:13:19.757956027Z,4.568e-02,8,0.266,13.95,142.51,23.68,8,5,3,0,6,3,6,94,1,0,0,0,1,1,0,1,1,0,0,0,3,0
00:13:22.660320043Z,8.716e+00,13,1.460,75.94,142.69,23.65,13,9,4,0,9,6,8,32,1,0,1,2,1,1,0,0,1,0,1,1,4,0
00:13:27.858823895Z,3.106e-02,10,0.266,14.07,143.02,23.59,10,6,3,1,8,3,8,74,0,0,0,1,1,1,1,1,0,0,0,1,3,1
00:13:30.929625988Z,9.765e+00,13,1.951,102.04,143.22,23.56,13,9,0,4,8,10,2,24,0,1,0,2,2,1,1,1,0,0,0,1,0,4
00:13:32.709580063Z,1.586e+00,8,0.381,20.03,143.33,23.54,8,5,3,0,6,3,6,101,0,0,0,0,1,1,0,0,0,1,1,1,3,0
00:13:36.193004012Z,2.053e-02,16,1.742,91.91,143.55,23.50,16,10,6,0,9,10,7,69,1,1,2,0,1,1,1,0,1,0,2,0,6,0
00:13:42.261644005Z,1.881e+00,10,0.614,32.07,143.94,23.43,10,7,0,3,8,3,8,66,0,1,0,1,1,0,1,1,1,0,0,1,0,3
00:13:44.253968Z,2.792e-01,9,0.077,4.05,144.06,23.40,9,6,1,2,8,2,8,99,1,0,1,1,1,0,0,1,0,0,0,1,1,2
00:13:44.277468085Z,2.524e-01,9,0.075,3.93,144.06,23.40,9,6,1,2,8,2,8,70,0,0,1,1,0,0,0,0,1,1,1,1,1,2
00:13:47.127501964Z,1.219e+01,9,0.755,40.05,144.24,23.37,9,6,0,3,7,6,4,24,1,0,1,1,0,0,1,0,1,0,1,0,0,3
00:13:53.293520092Z,5.388e+00,10,0.726,37.91,144.63,23.30,10,7,0,3,7,4,7,75,0,1,1,0,0,1,0,0,2,0,1,1,0,3
00:13:57.476207971Z,3.963e+00,10,0.535,28.01,144.90,23.25,10,6,3,1,8,3,8,120,0,0,0,1,0,0,1,1,1,1,1,0,3,1
00:14:01.692345976Z,7.912e+00,8,0.115,6.08,145.16,23.19,8,5,2,1,7,2,7,35,1,0,0,1,0,0,0,0,0,1,1,1,2,1
00:14:02.421576023Z,1.280e+01,10,0.612,31.95,145.21,23.19,10,7,3,0,7,4,5,34,1,0,2,0,0,0,0,1,1,1,0,1,3,0
00:14:05.524554014Z,2.788e-01,8,0.075,3.93,145.40,23.15,8,5,1,2,7,2,7,70,1,0,1,0,1,0,0,1,1,0,0,0,1,2
00:14:05.609214067Z,1.119e+01,9,0.608,31.95,145.41,23.15,9,6,3,0,7,5,3,53,1,0,0,1,0,0,0,0,1,1,1,1,3,0
00:14:06.059847950Z,6.378e+00,8,0.115,6.08,145.44,23.14,8,5,2,1,7,2,7,72,1,0,1,0,0,0,0,1,0,0,1,1,2,1
00:14:08.291510105Z,6.328e+00,8,0.153,7.99,145.58,23.11,8,6,0,2,7,3,4,107,0,0,0,0,1,0,1,1,1,1,0,1,0,2
00:14:11.888147950Z,5.370e+00,13,1.786,94.06,145.80,23.07,13,9,0,4,8,7,5,71,0,2,2,1,1,1,0,0,1,1,0,0,0,4
00:14:13.784112095Z,5.733e-01,9,0.497,25.99,145.92,23.04,9,6,0,3,7,4,6,51,1,1,0,1,0,0,1,1,0,0,0,1,0,3
00:14:16.979084014Z,4.280e+00,9,0.418,21.93,146.12,23.00,9,5,1,3,7,3,6,35,0,1,0,1,0,1,0,0,1,0,0,1,1,3
00:14:17.534446001Z,2.013e+00,9,0.115,5.96,146.16,23.00,9,6,1,2,8,2,8,65,1,0,0,1,0,1,0,1,0,1,1,0,1,2
00:14:21.859601974Z,9.133e+00,8,0.153,7.99,146.43,22.94,8,6,0,2,7,3,5,21,0,1,0,1,0,0,0,0,1,1,1,1,0,2
00:14:27.057379961Z,1.109e+00,8,0.076,4.05,146.75,22.87,8,5,2,1,7,2,7,53,0,0,1,1,1,1,0,1,0,0,0,0,2,1
00:14:32.029961943Z,2.730e-01,8,0.077,4.05,147.07,22.81,8,6,0,2,7,2,7,78,0,0,1,0,0,0,1,1,1,0,1,1,0,2
00:14:32.968647956Z,2.429e-01,11,0.077,4.05,147.13,22.80,11,9,0,2,10,2,10,67,1,1,0,1,0,1,1,1,1,1,0,1,0,2
00:14:35.953703999Z,4.042e+00,10,0.418,21.93,147.31,22.76,10,5,3,2,7,4,4,79,0,1,0,0,0,0,1,1,0,1,1,0,3,2
00:14:41.551391959Z,2.953e-01,8,0.078,4.05,147.66,22.68,8,5,1,2,7,3,6,55,0,0,0,0,1,1,0,1,0,0,1,1,1,2
00:14:45.018151998Z,1.728e+00,9,0.570,30.04,147.88,22.64,9,6,0,3,6,5,5,45,1,2,0,1,1,1,0,0,0,0,0,0,0,3
00:14:45.208726048Z,9.289e-01,8,0.077,4.05,147.89,22.63,9,6,2,1,8,2,8,65,0,0,0,0,1,1,1,0,1,1,1,0,2,1
00:14:46.271304011Z,2.502e+00,8,0.116,6.08,147.96,22.62,8,6,0,2,7,2,7,61,0,0,0,0,0,0,1,1,1,1,1,1,0,2
00:14:47.241623997Z,1.140e+00,10,0.568,29.92,148.02,22.61,10,6,1,3,8,4,5,57,0,0,0,1,1,1,0,0,0,1,1,1,1,3
00:14:47.905138015Z,1.090e-04,13,0.416,22.05,148.06,22.60,13,8,4,1,8,5,7,57,0,0,2,0,1,1,0,0,0,2,1,1,4,1
00:14:51.478729963Z,1.694e+00,8,0.115,5.96,148.28,22.55,8,5,1,2,7,2,7,57,1,1,1,0,1,1,0,0,0,0,0,0,1,2
00:14:54.392175912Z,6.735e+00,11,0.724,38.03,148.46,22.51,11,7,1,3,8,4,8,80,1,0,0,0,0,0,1,1,0,2,1,1,1,3
00:14:55.788320064Z,3.033e+00,10,0.646,33.97,148.55,22.49,10,7,0,3,8,4,4,51,1,0,1,0,1,0,1,0,1,1,0,1,0,3
00:14:58.208424091Z,9.898e-01,19,3.727,195.98,148.70,22.45,19,13,6,0,9,15,4,35,0,1,2,0,1,5,1,0,1,0,1,1,6,0
00:15:02.002099990Z,9.505e-01,8,0.077,4.05,148.94,22.40,8,6,2,0,7,2,5,101,1,1,1,1,0,1,0,0,1,0,0,0,2,0
00:15:02.130822062Z,7.876e+00,9,0.150,7.99,148.94,22.40,9,6,1,2,8,2,8,58,1,0,0,0,0,1,0,1,1,1,0,1,1,2
