date,start,stop,duration,count,false_positive_per_year,longitude,latitude,altitude,tier,associated,coincidence_probability,neighbors_10min,n,n_acd,n_acd_multi,n_bg,n_acd_bg
20220910,2022-09-10T21:29:56.347793996Z,2022-09-10T21:29:56.347989976Z,0.000195980,15,2.3810467487647727e-1,299.3486,12.2925,531639.4,lightning,1,2.5416118432915334e-3,9,16,1,0,17964,1826
20220911,2022-09-11T08:40:21.338511943Z,2022-09-11T08:40:21.338675975Z,0.000164032,12,5.206608234719583e-2,140.8879,22.0606,531086.0,lightning,1,2.7086970985984757e-3,10,13,2,1,15189,1946
20220912,2022-09-12T10:08:53.999497950Z,2022-09-12T10:08:54.000025987Z,0.000528037,19,1.9065296855667663e-1,130.7826,33.3310,531652.0,lightning,1,1.0654864355380707e-3,5,25,0,0,22983,1037
20220912,2022-09-12T22:43:38.030957996Z,2022-09-12T22:43:38.031901955Z,0.000943959,15,8.248311784114803e-5,274.8698,18.3355,532541.2,lightning,1,1.660799985247111e-2,3,31,1,0,18955,3015
20220918,2022-09-18T19:56:57.625881969Z,2022-09-18T19:56:57.627485990Z,0.001604021,24,1.2588017077645508e-1,279.9746,19.5977,536304.5,lightning,1,1.1164708343578396e-2,8,46,5,2,18865,2899
20220919,2022-09-19T04:22:24.081250011Z,2022-09-19T04:22:24.081517994Z,0.000267983,16,1.603443710971043e-5,278.2400,25.6555,527689.9,lightning,1,2.2032337431358087e-3,9,19,1,1,19552,1877
20220928,2022-09-28T17:53:16.609541952Z,2022-09-28T17:53:16.609701991Z,0.000160039,14,9.581956031612924e-1,236.9855,11.6798,539106.6,lightning,1,1.639237423162036e-3,13,14,3,0,15179,2308
20220928,2022-09-28T23:12:10.064280033Z,2022-09-28T23:12:10.064898014Z,0.000617981,15,4.274563826989303e-5,294.3401,24.2940,531106.3,lightning,1,1.0845239980329482e-3,4,22,2,2,16907,2742
20220930,2022-09-30T13:28:50.842911958Z,2022-09-30T13:28:50.843089938Z,0.000177980,14,8.689949000908704e-4,104.8866,-5.8848,528497.0,lightning,1,5.823827005983116e-3,6,16,5,2,15353,1498
20221004,2022-10-04T23:03:31.805931925Z,2022-10-04T23:03:31.805999934Z,0.000068009,13,1.1049854652412769e-3,125.2169,16.8672,537381.9,lightning,1,1.5581075813457914e-3,5,13,0,0,16541,874
20221007,2022-10-07T19:52:40.545533955Z,2022-10-07T19:52:40.545655965Z,0.000122010,10,7.067782556951301e-3,301.2865,12.9401,534041.5,lightning,1,9.01931767887878e-4,14,11,2,1,11570,1540
20221007,2022-10-07T19:54:03.926333963Z,2022-10-07T19:54:03.926401972Z,0.000068009,12,1.9962765313805023e-4,304.9268,9.4171,533411.7,lightning,1,3.28443619375461e-4,13,12,0,0,11116,1542
20221011,2022-10-11T19:03:53.580685973Z,2022-10-11T19:03:53.580851972Z,0.000165999,11,2.308038559817604e-1,287.6318,13.0339,536431.9,lightning,1,2.6232800508155067e-3,7,14,0,0,15618,1627
20221012,2022-10-12T08:41:34.099259972Z,2022-10-12T08:41:34.099496006Z,0.000236034,12,9.755248824835228e-1,283.6787,9.1355,530847.3,lightning,1,1.6463979206622407e-2,8,16,0,0,16545,2492
20221013,2022-10-13T18:34:36.018723964Z,2022-10-13T18:34:36.019101977Z,0.000378013,15,2.358506221531073e-4,267.0711,24.6751,539322.0,lightning,1,1.5574415457749364e-3,4,19,1,1,15055,1842
20221015,2022-10-15T20:51:39.992297947Z,2022-10-15T20:51:39.992963910Z,0.000665963,16,4.243124307120898e-2,94.3544,22.2316,531186.2,lightning,1,9.836488320629456e-4,3,25,1,1,16126,918
20221016,2022-10-16T05:31:48.140092015Z,2022-10-16T05:31:48.141972005Z,0.001879990,34,1.5246806501976413e-4,131.5710,-14.0118,538286.5,lightning,1,3.852359913121875e-3,3,48,2,2,13870,1023
20221017,2022-10-17T06:04:28.756679952Z,2022-10-17T06:04:28.756823956Z,0.000144004,11,5.827915590449588e-3,289.1860,7.3015,527350.0,lightning,1,5.663443332513728e-3,5,13,2,0,12232,807
20221021,2022-10-21T13:15:17.124212026Z,2022-10-21T13:15:17.124405980Z,0.000193954,14,1.5056254562522332e-5,165.2499,17.4054,526815.1,lightning,1,9.112798737808375e-3,3,15,0,0,10079,647
20221028,2022-10-28T00:38:24.317269980Z,2022-10-28T00:38:24.317945957Z,0.000675977,14,1.4154857402061578e-3,299.6020,6.2281,525778.5,lightning,1,7.2240929595934755e-3,0,22,0,0,12624,1733
20221030,2022-10-30T09:40:25.896563947Z,2022-10-30T09:40:25.897049963Z,0.000486016,12,7.699581904269957e-4,136.5963,-5.0393,529362.3,lightning,1,1.2301719039423e-3,3,16,2,2,9460,1479
20221108,2022-11-08T07:53:57.204501986Z,2022-11-08T07:53:57.204872012Z,0.000370026,12,3.606883500110284e-1,119.7473,8.4313,531763.9,lightning,1,1.4758221129415625e-3,4,19,0,0,16509,2274
20221108,2022-11-08T21:56:20.759129941Z,2022-11-08T21:56:20.759169936Z,0.000039995,10,1.0238935968284044e-1,223.7867,-26.7303,544019.9,lightning,1,5.746137365789689e-4,6,10,0,0,16799,994
20221115,2022-11-15T15:12:26.407501935Z,2022-11-15T15:12:26.407773971Z,0.000272036,18,1.313226461792074e-2,150.4666,-15.2236,530256.6,lightning,1,2.460679370543398e-4,4,20,0,0,22526,1012
20221118,2022-11-18T16:57:43.520137965Z,2022-11-18T16:57:43.520583987Z,0.000446022,17,6.537291125302568e-3,284.5349,15.5127,536976.9,lightning,1,8.201512826817475e-4,8,21,1,0,17774,2721
20221120,2022-11-20T16:32:02.354297995Z,2022-11-20T16:32:02.355631947Z,0.001333952,17,1.0001942495750512e-4,276.4521,14.1402,537598.9,lightning,1,8.548301958855831e-3,10,38,9,1,17944,2996
20221127,2022-11-27T23:35:58.819701910Z,2022-11-27T23:35:58.820149958Z,0.000448048,12,7.532365221225806e-3,271.1200,14.8370,528869.3,lightning,1,9.287598319809852e-3,5,19,2,1,16684,1984
20221211,2022-12-11T00:56:42.221071958Z,2022-12-11T00:56:42.221475958Z,0.000404000,17,1.9312078961904216e-5,6.2571,3.4740,526650.1,lightning,1,1.065690885992951e-3,2,20,1,0,20430,1572
20221211,2022-12-11T10:40:54.087069988Z,2022-12-11T10:40:54.087292015Z,0.000222027,18,6.56027211004945e-1,260.4606,34.2816,534818.9,lightning,1,5.639519490205721e-3,21,18,7,6,19989,3034
20221213,2022-12-13T18:00:42.551301956Z,2022-12-13T18:00:42.552329957Z,0.001028001,21,6.193216779626343e-4,100.2563,10.4309,525824.2,lightning,1,1.3114558806655192e-3,2,35,1,0,22163,851
20230106,2023-01-06T08:47:17.568175971Z,2023-01-06T08:47:17.568517982Z,0.000342011,14,5.792885581539664e-4,242.9636,10.0795,525137.9,lightning,1,1.639209900827801e-4,5,20,0,0,18468,987
20230113,2023-01-13T15:22:43.327827990Z,2023-01-13T15:22:43.328123986Z,0.000295996,15,4.130555446336596e-5,126.9594,-17.1455,528088.9,lightning,1,4.359945045488075e-3,8,19,0,0,17693,900
20230115,2023-01-15T13:18:05.770511984Z,2023-01-15T13:18:05.770630002Z,0.000118018,12,4.889857901779976e-2,135.7539,-8.5943,524624.1,lightning,1,6.558261781821162e-4,6,13,0,0,18809,886
20230119,2023-01-19T00:31:32.893417954Z,2023-01-19T00:31:32.893595933Z,0.000177979,12,4.822825138589274e-3,122.7724,6.6933,536176.1,lightning,1,5.737634784034096e-4,5,15,1,0,14279,2063
20230125,2023-01-25T13:19:12.305911958Z,2023-01-25T13:19:12.305959999Z,0.000048041,10,7.1445713873463925e-3,221.6929,-17.3961,533461.2,lightning,1,6.562277928038686e-4,17,10,2,0,11184,1759
20230125,2023-01-25T15:55:05.046624004Z,2023-01-25T15:55:05.047743976Z,0.001119972,17,5.8864175088633775e-5,39.6101,-16.2311,526874.4,lightning,1,5.192630161462175e-3,12,32,7,4,15154,2195
20230126,2023-01-26T02:59:09.380867958Z,2023-01-26T02:59:09.380947947Z,0.000079989,11,8.518483688505996e-1,225.3966,-11.8080,526912.5,lightning,1,1.1483985574952873e-3,6,11,0,0,14598,1134
20230126,2023-01-26T13:05:23.047504007Z,2023-01-26T13:05:23.047655999Z,0.000151992,11,1.621057530307607e-5,216.8421,-18.8797,532804.1,lightning,1,5.909585066797804e-3,21,15,0,0,11308,1011
20230126,2023-01-26T13:06:40.448183953Z,2023-01-26T13:06:40.448239982Z,0.000056029,11,8.081775696345505e-4,220.4271,-15.7254,532518.6,lightning,1,5.4933043930825345e-3,22,11,1,0,11203,1229
20230128,2023-01-28T16:59:23.177455961Z,2023-01-28T16:59:23.177605986Z,0.000150025,15,5.47392263231135e-4,34.6676,-35.2988,532394.4,lightning,1,2.786915006966642e-3,1,16,0,0,23169,3546
20230131,2023-01-31T08:12:40.316339969Z,2023-01-31T08:12:40.316479980Z,0.000140011,12,1.4044592877320442e-4,110.8673,-9.8279,530121.9,lightning,1,6.560086796164249e-4,13,14,5,2,15572,1160
20230209,2023-02-09T22:08:22.305054008Z,2023-02-09T22:08:22.305231988Z,0.000177980,13,3.359340798725896e-2,212.7701,-20.6954,537789.2,lightning,1,2.8608131792476027e-3,12,14,2,2,14866,1042
20230220,2023-02-20T09:07:29.623565971Z,2023-02-20T09:07:29.623791933Z,0.000225962,14,1.0417285191134208e-5,118.6542,-15.8315,528939.2,lightning,1,3.4732475944594704e-3,6,17,0,0,14257,1778
20230304,2023-03-04T16:46:51.410151958Z,2023-03-04T16:46:51.410530030Z,0.000378072,17,8.153481073017927e-1,119.3795,1.7871,523153.6,lightning,1,3.438899237767396e-3,0,19,4,1,16567,1368
20230305,2023-03-05T09:20:24.964481949Z,2023-03-05T09:20:24.965045928Z,0.000563979,15,4.776130488392993e-5,32.7551,-14.2047,536182.9,lightning,1,6.572937710023768e-4,5,21,2,0,13892,1669
20230316,2023-03-16T15:47:37.820385992Z,2023-03-16T15:47:37.821067988Z,0.000681996,15,2.052637973554591e-4,70.7874,-11.4205,527025.5,lightning,1,1.639209900827801e-4,12,23,0,0,14056,2567
20230318,2023-03-18T23:56:38.877657949Z,2023-03-18T23:56:38.878219962Z,0.000562013,15,3.728788586673394e-2,89.3808,-10.6153,537922.7,lightning,1,6.556839603311204e-4,4,25,3,2,19165,2152
20230318,2023-03-18T23:57:25.588545978Z,2023-03-18T23:57:25.588743984Z,0.000198006,14,3.832296944737393e-4,91.3946,-8.6318,537596.9,lightning,1,4.917629702483403e-4,4,16,2,1,18827,1972
20230320,2023-03-20T13:59:09.684029996Z,2023-03-20T13:59:09.684210002Z,0.000180006,16,1.998099321520969e-2,226.0350,-12.7307,537881.8,lightning,1,1.639209900827801e-4,5,16,1,1,14657,1437
20230328,2023-03-28T21:01:10.665581941Z,2023-03-28T21:01:10.665927946Z,0.000346005,15,1.633366394015572e-3,254.1940,5.9631,528191.9,lightning,1,6.559444225883124e-4,4,19,1,1,16157,1103
20230402,2023-04-02T02:37:30.335705995Z,2023-04-02T02:37:30.335795998Z,0.000090003,12,9.695398416034268e-1,165.7395,-15.1286,530896.5,lightning,1,8.199321858864027e-4,8,12,0,0,17082,1086
20230404,2023-04-04T09:07:30.693573951Z,2023-04-04T09:07:30.693921923Z,0.000347972,11,9.130769891719431e-3,200.2400,-14.9091,528641.2,lightning,1,1.6465629866404394e-4,9,16,0,0,14055,1460
20230409,2023-04-09T08:05:55.024201989Z,2023-04-09T08:05:55.025150001Z,0.000948012,16,1.2369085469383108e-1,196.0762,-3.5866,525112.7,lightning,1,1.780283124334071e-3,6,28,0,0,13544,970
20230409,2023-04-09T17:35:17.503459990Z,2023-04-09T17:35:17.503519952Z,0.000059962,13,6.838946744824321e-4,47.4436,-7.0304,524978.1,lightning,1,9.016054585689698e-4,4,13,4,1,18004,1490
20230411,2023-04-11T05:53:55.315953969Z,2023-04-11T05:53:55.316119968Z,0.000165999,13,8.958356022712222e-2,184.7234,-28.7425,530959.9,lightning,1,3.0171838865666748e-3,9,14,0,0,17510,1451
20230416,2023-04-16T16:59:37.893021941Z,2023-04-16T16:59:37.893561959Z,0.000540018,14,5.551066745879403e-5,218.8962,-18.0495,538423.4,lightning,1,4.508768338660766e-3,6,19,4,0,14495,1359
20230416,2023-04-16T23:13:22.005357980Z,2023-04-16T23:13:22.005883991Z,0.000526011,12,1.3018830245983246e-2,104.5682,-1.0503,535075.4,lightning,1,2.5407905171707236e-3,4,21,0,0,14479,792
20230417,2023-04-17T14:55:11.872981965Z,2023-04-17T14:55:11.873215913Z,0.000233948,13,7.871660915937786e-5,197.8854,22.2484,533405.5,lightning,1,4.091968846815835e-3,7,17,0,0,16202,938
20230417,2023-04-17T15:47:49.314393997Z,2023-04-17T15:47:49.315365970Z,0.000971973,19,3.663260374912856e-5,19.5715,-9.9468,525351.3,lightning,1,2.2953667814113597e-3,3,28,1,0,16534,998
20230418,2023-04-18T21:09:08.387380480Z,2023-04-18T21:09:08.387580513Z,0.000200033,15,7.712944866259343e-2,116.5290,5.1704,533811.3,lightning,1,4.344447405950332e-3,4,16,4,1,16005,696
20230423,2023-04-23T22:31:09.671623945Z,2023-04-23T22:31:09.672141969Z,0.000518024,15,1.566021392372722e-3,260.8754,11.2131,523760.5,lightning,1,1.4764847963281698e-3,10,20,2,0,15669,1705
20230426,2023-04-26T19:22:14.461722254Z,2023-04-26T19:22:14.462260246Z,0.000537992,20,5.629966992684449e-1,93.3197,3.6854,529501.6,lightning,1,7.016270387673142e-3,4,21,4,4,14025,1061
20230501,2023-05-01T12:05:13.526629984Z,2023-05-01T12:05:13.527925968Z,0.001295984,22,4.184245343730267e-5,204.1851,-23.9194,536146.9,lightning,1,1.639311040078682e-4,5,31,1,0,15488,1032
20230503,2023-05-03T13:03:03.090269982Z,2023-05-03T13:03:03.090502023Z,0.000232041,14,8.951389239972131e-2,146.7252,1.4307,525532.9,lightning,1,8.253547168264896e-4,4,17,1,0,18932,963
20230507,2023-05-07T21:36:35.529123961Z,2023-05-07T21:36:35.529531955Z,0.000407994,13,1.1366717569272182e-1,342.8136,8.0952,522131.7,lightning,1,4.304444258667322e-3,6,18,0,0,13467,1485
20230515,2023-05-15T12:45:56.631157934Z,2023-05-15T12:45:56.631233930Z,0.000075996,9,8.846824531015833e-1,264.8206,9.4891,533015.2,lightning,1,6.724883534136546e-4,12,10,1,1,14933,2250
20230522,2023-05-22T21:20:44.923169910Z,2023-05-22T21:20:44.923719942Z,0.000550032,16,2.5723730242525473e-5,249.6630,7.7475,525298.9,lightning,1,1.0661569625440538e-3,7,23,0,0,16518,1760
20230528,2023-05-28T11:22:11.912047922Z,2023-05-28T11:22:11.912195920Z,0.000147998,14,2.792407517457726e-3,191.2786,-0.0647,532640.2,lightning,1,8.196049504139005e-5,4,15,0,0,13516,1500
20230530,2023-05-30T11:41:53.705921947Z,2023-05-30T11:41:53.706571936Z,0.000649989,13,5.415034394338296e-3,347.3483,5.5962,529455.6,lightning,1,1.2294074256208507e-3,7,23,11,7,13986,2871
20230530,2023-05-30T22:02:22.442744076Z,2023-05-30T22:02:22.442931950Z,0.000187874,15,3.3898589461033527e-3,15.1398,-0.2681,531248.2,lightning,1,2.8703098434554545e-3,4,17,3,2,16760,1060
20230607,2023-06-07T08:22:09.686555981Z,2023-06-07T08:22:09.686703979Z,0.000147998,15,4.363906745075775e-3,342.5749,8.9167,532483.9,lightning,1,2.789399655765921e-3,9,15,1,0,13518,2060
20230607,2023-06-07T09:46:10.393812Z,2023-06-07T09:46:10.393879950Z,0.000067950,12,8.868947764039664e-1,284.4221,34.1906,536427.2,lightning,1,1.0329421735923284e-2,9,12,10,10,21664,1468
20230611,2023-06-11T11:41:33.791411936Z,2023-06-11T11:41:33.791835963Z,0.000424027,19,1.5312209749802604e-2,124.8662,24.7280,529234.4,lightning,1,1.963800065568396e-3,6,23,0,0,18471,1913
20230615,2023-06-15T06:28:29.515695989Z,2023-06-15T06:28:29.516421973Z,0.000725984,16,2.8314020195615186e-4,287.6214,31.8818,534611.8,lightning,1,1.6545895631505613e-2,15,30,4,0,19874,2534
20230620,2023-06-20T16:36:36.197153985Z,2023-06-20T16:36:36.197355985Z,0.000202000,15,7.390681736771686e-2,124.8097,15.4074,532098.4,lightning,1,1.0654864355380707e-3,4,16,2,0,18651,1246
20230622,2023-06-22T06:45:22.863919973Z,2023-06-22T06:45:22.864061951Z,0.000141978,15,6.328399759498722e-3,278.3899,0.9186,532712.7,lightning,1,5.8419669781165475e-3,5,15,0,0,14390,1566
20230625,2023-06-25T02:43:59.321105957Z,2023-06-25T02:43:59.321191966Z,0.000086009,9,7.933834558702291e-1,283.8198,29.7265,530321.0,lightning,1,7.871206737152692e-3,6,12,6,3,19947,1926
20230627,2023-06-27T19:26:34.524473965Z,2023-06-27T19:26:34.524555981Z,0.000082016,13,2.6978941191806088e-2,293.0263,39.0609,529513.2,lightning,1,4.919043775100402e-3,13,14,0,0,23212,1666
20230628,2023-06-28T00:28:23.942069947Z,2023-06-28T00:28:23.942193925Z,0.000123978,14,9.006936513470045e-1,294.6320,31.9643,529283.0,lightning,1,8.911183673469388e-3,9,14,3,1,19084,2534
20230629,2023-06-29T02:49:38.896503925Z,2023-06-29T02:49:38.896657943Z,0.000154018,14,5.203909843815109e-1,109.0762,-4.4881,530269.3,lightning,1,1.6396241291697402e-4,12,14,1,0,15023,2073
20230630,2023-06-30T03:25:52.531643986Z,2023-06-30T03:25:52.531961977Z,0.000317991,14,2.697224524591083e-4,278.5792,-0.3968,529795.3,lightning,1,1.406182280140972e-3,1,17,4,4,14477,1885
20230702,2023-07-02T12:26:39.511617958Z,2023-07-02T12:26:39.511727988Z,0.000110030,9,1.0977454591458265e-1,117.8106,8.9934,527505.6,lightning,1,4.181620301614622e-3,6,12,0,0,17491,1807
20230704,2023-07-04T16:11:51.656909942Z,2023-07-04T16:11:51.657335937Z,0.000425995,21,5.098635322854254e-1,267.5385,25.3543,529718.2,lightning,1,1.0478634923366936e-2,9,22,3,3,18362,1351
20230706,2023-07-06T09:19:08.444485962Z,2023-07-06T09:19:08.444599986Z,0.000114024,14,4.199237939506184e-1,341.4863,11.2474,530269.6,lightning,1,4.917629702483403e-4,0,17,0,0,35496,1286
20230707,2023-07-07T11:26:53.686867952Z,2023-07-07T11:26:53.686997950Z,0.000129998,12,8.067574774281143e-2,117.7727,-7.0173,528402.1,lightning,1,8.211504630767969e-4,9,13,0,0,15588,1112
20230712,2023-07-12T11:09:41.621655941Z,2023-07-12T11:09:41.622753977Z,0.001098036,17,8.488732975260095e-5,273.5113,10.5063,532049.8,lightning,1,6.561262355544628e-3,17,29,1,0,15317,1045
20230713,2023-07-13T06:12:59.083993971Z,2023-07-13T06:12:59.084140002Z,0.000146031,16,4.344064883497537e-1,348.0684,15.2886,531919.9,lightning,1,8.196094582411278e-5,0,19,0,0,35777,1234
20230714,2023-07-14T09:07:14.228814005Z,2023-07-14T09:07:14.229820013Z,0.001006008,24,2.0222997061347228e-4,289.4179,8.4761,532182.6,lightning,1,3.5252182034259485e-3,2,32,0,0,16038,1105
20230725,2023-07-25T14:41:13.410105943Z,2023-07-25T14:41:13.410719990Z,0.000614047,13,2.7390434195383827e-5,148.8673,21.7008,531629.2,lightning,1,4.101304565199574e-4,15,25,3,2,12994,1973
20230727,2023-07-27T14:49:21.439547955Z,2023-07-27T14:49:21.439757943Z,0.000209988,11,7.890968462503235e-4,277.7133,10.1322,528841.9,lightning,1,3.283096459306614e-3,6,16,4,1,14052,1143
20230729,2023-07-29T01:38:28.841200888Z,2023-07-29T01:38:28.841328084Z,0.000127196,12,4.967464869843197e-3,96.7146,18.0031,530537.9,lightning,1,1.639209900827801e-4,3,14,1,0,15983,1094
20230801,2023-08-01T03:42:07.532703995Z,2023-08-01T03:42:07.533473968Z,0.000769973,21,6.078574278602831e-5,291.4337,33.7545,532615.0,lightning,1,7.21932313744775e-3,7,29,3,1,20701,2732
20230804,2023-08-04T17:06:01.069516003Z,2023-08-04T17:06:01.069553971Z,0.000037968,8,5.763354077337688e-1,29.6911,7.2528,525824.9,lightning,1,1.2295162199819688e-3,7,9,0,0,14853,954
20230809,2023-08-09T00:12:55.625461935Z,2023-08-09T00:12:55.626863956Z,0.001402021,26,6.999099454995718e-4,271.5347,21.1160,526281.4,lightning,1,9.444180944184902e-3,13,41,0,0,17402,1200
20230810,2023-08-10T08:32:06.908905923Z,2023-08-10T08:32:06.909277915Z,0.000371992,11,4.390280635679568e-3,288.4567,4.8764,531317.8,lightning,1,3.307582509630358e-3,5,17,1,0,13210,1652
20230810,2023-08-10T23:52:29.494229972Z,2023-08-10T23:52:29.494683980Z,0.000454008,15,2.6685712898855693e-3,287.9055,35.0848,529151.1,lightning,1,3.5892055159413164e-3,16,23,5,3,21559,3202
20230812,2023-08-12T17:27:30.641499996Z,2023-08-12T17:27:30.641870021Z,0.000370025,13,1.19051714480517e-4,115.1761,24.6106,531304.6,lightning,1,1.3115053274321776e-3,2,21,0,0,21136,1718
20230814,2023-08-14T21:15:08.111140012Z,2023-08-14T21:15:08.111335992Z,0.000195980,14,1.59458739360965e-2,274.0655,18.2731,524814.2,lightning,1,5.634965314318499e-3,13,15,0,0,16972,1233
20230815,2023-08-15T21:02:36.269796013Z,2023-08-15T21:02:36.269998013Z,0.000202000,11,9.85043765032285e-2,274.1565,20.8954,525042.6,lightning,1,1.0027942381771984e-2,12,15,1,1,17815,1826
20230821,2023-08-21T16:38:35.198985993Z,2023-08-21T16:38:35.199916005Z,0.000930012,14,1.0181495923662146e-3,332.5933,37.2928,527739.2,lightning,1,1.3115844766822392e-3,9,32,1,1,18199,1307
20230823,2023-08-23T19:27:54.563697934Z,2023-08-23T19:27:54.563915967Z,0.000218033,15,2.804008862089098e-2,308.4067,43.1081,528944.6,lightning,1,1.312107868207524e-3,7,18,0,0,22561,1978
20230901,2023-09-01T22:32:52.945713937Z,2023-09-01T22:32:52.945907950Z,0.000194013,14,3.1761932651617943e-4,294.5431,1.9237,524841.4,lightning,1,4.841289386115892e-3,6,16,0,0,13071,1483
20230902,2023-09-02T22:07:26.831611931Z,2023-09-02T22:07:26.831901967Z,0.000290036,18,2.7910912902845453e-1,258.6541,29.9599,525682.3,lightning,1,1.0654864355380707e-3,9,20,3,1,20375,2290
20230903,2023-09-03T16:49:30.113925993Z,2023-09-03T16:49:30.114380002Z,0.000454009,17,6.375852211238918e-1,244.5510,37.0491,530222.8,lightning,1,3.0325383165314317e-3,10,24,11,2,21643,9048
20230905,2023-09-05T11:26:14.322463989Z,2023-09-05T11:26:14.322679996Z,0.000216007,17,7.973968233648074e-2,277.1695,15.2783,529385.5,lightning,1,2.9546948037046145e-3,13,17,0,0,15908,1249
20230908,2023-09-08T04:22:01.491199970Z,2023-09-08T04:22:01.491295993Z,0.000096023,13,1.0426161373519592e-2,359.0882,9.6039,529587.1,lightning,1,1.230034079173838e-3,1,15,1,1,25034,1024
20230908,2023-09-08T09:53:26.024896025Z,2023-09-08T09:53:26.025084018Z,0.000187993,13,5.460590853990991e-4,91.0596,-6.2585,525041.4,lightning,1,3.278419801655602e-4,3,16,8,8,14113,1595
20230912,2023-09-12T09:54:14.989717960Z,2023-09-12T09:54:14.990923941Z,0.001205981,15,9.097376531234109e-5,272.5594,27.9539,531154.5,lightning,1,1.569852200639292e-3,13,38,6,2,19730,2765
20230918,2023-09-18T16:19:28.710343956Z,2023-09-18T16:19:28.710771977Z,0.000428021,16,2.02065214665777e-3,116.3514,13.9230,528300.0,lightning,1,2.9555305220883535e-3,2,18,4,2,16472,1090
20230927,2023-09-27T08:21:44.727785944Z,2023-09-27T08:21:44.727895975Z,0.000110031,12,4.531138264103651e-2,306.4320,29.7975,530335.7,lightning,1,1.803194180804852e-3,11,13,0,0,15381,1708
20230927,2023-09-27T17:12:58.994067907Z,2023-09-27T17:12:58.994085907Z,0.000018000,8,1.4857733903683004e-1,18.0907,-9.9238,525509.1,lightning,1,1.31156512580936e-3,2,8,1,0,16345,1156
20230928,2023-09-28T01:41:39.402541995Z,2023-09-28T01:41:39.402553975Z,0.000011980,8,7.817265813128277e-3,18.4089,39.3564,532494.1,lightning,1,2.5870581919514796e-3,13,8,0,0,16717,1047
20230928,2023-09-28T23:24:44.304841995Z,2023-09-28T23:24:44.305144011Z,0.000302016,13,5.561078229542576e-3,293.1451,5.0792,524018.1,lightning,1,4.186247012539956e-3,4,16,0,0,15477,1209
20230930,2023-09-30T11:00:15.454657971Z,2023-09-30T11:00:15.455213963Z,0.000555992,12,5.71965636206921e-3,281.0959,2.8868,528110.4,lightning,1,9.198172494057863e-3,8,23,1,0,13727,1070
20231005,2023-10-05T20:53:44.473385989Z,2023-10-05T20:53:44.473582029Z,0.000196040,12,8.300904134737544e-3,96.9929,3.3523,528193.3,lightning,1,1.8913234161134333e-4,11,14,0,0,13889,1127
20231006,2023-10-06T18:21:52.158277988Z,2023-10-06T18:21:52.158352017Z,0.000074029,12,6.768738308964364e-1,323.2310,9.7140,522326.6,lightning,1,9.017307351856406e-4,1,13,0,0,24938,1921
20231008,2023-10-08T07:22:03.002023994Z,2023-10-08T07:22:03.002297997Z,0.000274003,16,1.8988582029143952e-3,259.8908,23.5922,527659.3,lightning,1,2.870149192689124e-3,13,20,1,1,17849,2451
20231010,2023-10-10T05:22:25.590531945Z,2023-10-10T05:22:25.590961933Z,0.000429988,14,5.3880229024090185e-5,290.6998,13.0979,526735.0,lightning,1,4.016748291123679e-3,10,17,1,0,13931,2061
20231016,2023-10-16T03:56:31.091895997Z,2023-10-16T03:56:31.092000007Z,0.000104010,11,5.356546400176342e-2,277.6174,9.4664,524920.0,lightning,1,1.3657539791820342e-3,5,12,0,0,14164,908
20231024,2023-10-24T05:56:32.401487946Z,2023-10-24T05:56:32.401827991Z,0.000340045,13,6.434440323258462e-4,14.8265,-9.5896,527444.3,lightning,1,2.4588148512417015e-4,2,19,0,0,16129,1083
20231024,2023-10-24T19:34:53.208389997Z,2023-10-24T19:34:53.208679974Z,0.000289977,14,9.526386473893032e-1,17.1310,-17.9650,527756.7,lightning,1,9.015654454552904e-4,8,17,3,2,15649,2542
20231031,2023-10-31T14:32:07.601829946Z,2023-10-31T14:32:07.601951956Z,0.000122010,9,9.474706699423022e-1,22.5994,5.3867,521298.3,lightning,1,5.328814466027375e-3,6,11,1,0,13026,1892
20231101,2023-11-01T19:52:33.833741962Z,2023-11-01T19:52:33.835067927Z,0.001325965,21,4.567399300910488e-5,122.0867,1.6759,526256.8,lightning,1,1.6393794279157446e-3,11,30,3,0,12844,1943
20231102,2023-11-02T07:40:42.355058491Z,2023-11-02T07:40:42.355960369Z,0.000901878,16,7.04142618108491e-2,109.5928,9.6728,521424.8,lightning,1,4.234045692975985e-3,7,29,1,1,16180,1293
20231111,2023-11-11T06:23:04.203325986Z,2023-11-11T06:23:04.203365981Z,0.000039995,10,4.0006043343311426e-2,277.5345,14.7993,525112.8,lightning,1,7.005325317596918e-3,8,10,0,0,15301,1026
20231112,2023-11-12T04:31:13.379813969Z,2023-11-12T04:31:13.380407989Z,0.000594020,19,4.5365921279639495e-4,294.2751,10.2776,524531.7,lightning,1,7.040118826325711e-3,10,25,4,2,14863,1763
20231123,2023-11-23T04:48:40.640617966Z,2023-11-23T04:48:40.641465961Z,0.000847995,14,1.864976627757598e-3,201.2384,-5.3824,522549.8,lightning,1,2.684560929432014e-3,11,25,8,3,12856,2002
20231123,2023-11-23T07:03:36.485665977Z,2023-11-23T07:03:36.485755980Z,0.000090003,12,1.626875101096165e-3,324.3449,23.9913,525331.3,lightning,1,4.673853438242767e-3,7,13,0,0,13237,1258
20231127,2023-11-27T20:27:03.636255979Z,2023-11-27T20:27:03.636631965Z,0.000375986,15,1.609778696687581e-2,122.2438,-0.1448,524635.6,lightning,1,1.3935252438324727e-3,2,18,0,0,15732,1338
