date,start,stop,duration,count,false_positive_per_year,longitude,latitude,altitude,tier,associated,coincidence_probability,neighbors_10min,n,n_acd,n_acd_multi,n_bg,n_acd_bg,n,n_acd,n_acd_multi,n_bg,n_acd_bg,det_share_max
20240921,2024-09-21T22:49:14.894173920Z,2024-09-21T22:49:14.895829916Z,0.001655996,22,2.853935456031122e-8,285.1262,9.0425,519581.2,direct,0,9.289384878288664e-3,7,36,1,0,12111,1272,36,1,0,12111,1272,0.167
20240926,2024-09-26T07:03:51.763229906Z,2024-09-26T07:03:51.764917731Z,0.001687825,24,3.3373847696628436e-8,122.9856,17.6670,514275.0,direct,0,1.558159404966806e-3,4,40,0,0,16046,881,40,0,0,16046,881,0.125
20240929,2024-09-29T19:50:58.330735981Z,2024-09-29T19:50:58.332019984Z,0.001284003,15,3.177018143887405e-7,130.2336,19.5867,510042.5,direct,0,1.7223272518646013e-3,10,29,0,0,12471,806,29,0,0,12471,806,0.138
20241003,2024-10-03T17:43:45.795351922Z,2024-10-03T17:43:45.796681940Z,0.001330018,20,6.836420562781295e-6,293.8999,0.2368,510759.3,direct,1,1.3156207171543316e-2,7,27,3,1,12124,1527,27,3,1,12124,1527,0.148
20241015,2024-10-15T13:21:39.956463932Z,2024-10-15T13:21:39.958223879Z,0.001759947,23,1.6482668347436284e-6,117.3280,13.6575,519326.7,direct,1,8.291087828866487e-3,8,40,3,2,13200,1229,40,3,2,13200,1229,0.175
20241017,2024-10-17T19:01:20.908478021Z,2024-10-17T19:01:20.908944010Z,0.000465989,16,1.434779634416717e-7,11.5991,8.2102,519226.6,direct,0,6.559298418162446e-4,6,21,1,0,15357,875,21,1,0,15357,875,0.190
20241019,2024-10-19T13:40:48.800703942Z,2024-10-19T13:40:48.802163958Z,0.001460016,25,8.704974413161788e-7,83.0848,10.8935,518970.9,direct,0,6.699741332677649e-4,6,42,0,0,15628,1296,42,0,0,15628,1296,0.143
20241021,2024-10-21T16:05:54.857253909Z,2024-10-21T16:05:54.858087956Z,0.000834047,17,4.7014528566844635e-8,13.4695,-7.2016,517398.1,direct,0,1.3134986804360298e-3,8,26,0,0,14276,1060,26,0,0,14276,1060,0.154
20241024,2024-10-24T23:11:24.946053922Z,2024-10-24T23:11:24.946659922Z,0.000606000,18,2.1475207154620825e-7,268.3915,13.7720,516904.6,direct,1,1.8860123514466028e-3,13,23,0,0,14083,1001,23,0,0,14083,1001,0.174
20241024,2024-10-24T23:21:45.183030009Z,2024-10-24T23:21:45.183600008Z,0.000569999,17,1.8978358738328165e-7,301.8076,36.1669,522086.0,direct,1,4.778294057864109e-3,14,24,1,0,17600,1375,24,1,0,17600,1375,0.125
20241103,2024-11-03T04:06:57.651587963Z,2024-11-03T04:06:57.653145909Z,0.001557946,31,3.098769494320193e-8,115.3124,-3.4940,506127.7,direct,0,5.820353356282272e-3,7,39,3,3,10795,877,39,3,3,10795,877,0.128
20241104,2024-11-04T12:32:38.439876019Z,2024-11-04T12:32:38.441218018Z,0.001341999,17,1.2973081972018512e-6,171.3892,-7.0933,514150.6,direct,0,3.310533530038522e-3,14,29,2,1,11979,1388,29,2,1,11979,1388,0.138
20241105,2024-11-05T00:57:11.768667936Z,2024-11-05T00:57:11.768679916Z,0.000011980,9,7.397386625745778e-7,303.2445,25.7847,517843.0,direct,0,0e0,23,9,0,0,10558,741,9,0,0,10558,741,0.222
20241107,2024-11-07T00:20:00.966183900Z,2024-11-07T00:20:00.966197907Z,0.000014007,9,2.2731967344312388e-6,305.2141,21.9023,517082.9,direct,0,8.196049504139005e-5,27,9,3,0,10187,2097,9,3,0,10187,2097,0.222
20241108,2024-11-08T14:24:29.647221922Z,2024-11-08T14:24:29.648725926Z,0.001504004,26,1.5933341335433834e-7,117.5156,-7.8462,516105.9,direct,0,6.203449077944431e-3,11,37,1,0,9656,949,37,1,0,9656,949,0.135
20241108,2024-11-08T20:40:32.911143898Z,2024-11-08T20:40:32.911773920Z,0.000630022,17,4.7741416803096446e-8,14.1567,-0.7665,515608.8,direct,0,3.011284812720269e-3,8,22,1,0,11612,1891,22,1,0,11612,1891,0.136
20241108,2024-11-08T20:43:19.232209980Z,2024-11-08T20:43:19.233691990Z,0.001482010,34,7.044140169599653e-7,21.1997,-7.9543,515920.4,direct,0,2.623501172035079e-3,8,41,2,0,12021,2478,41,2,0,12021,2478,0.098
20241110,2024-11-10T22:22:55.496295928Z,2024-11-10T22:22:55.497061967Z,0.000766039,16,4.230827097101139e-7,153.6826,-0.4542,501475.2,direct,1,1.065498409966396e-3,9,20,3,0,10800,1548,20,3,0,10800,1548,0.200
20241113,2024-11-13T12:51:23.237509012Z,2024-11-13T12:51:23.239378809Z,0.001869797,27,1.4310146268452014e-8,123.5813,-20.5862,519617.8,direct,0,1.4754425211048277e-3,13,43,5,0,14000,1647,43,5,0,14000,1647,0.093
20241115,2024-11-15T12:06:59.100265979Z,2024-11-15T12:06:59.101265966Z,0.000999987,20,4.8744157744296404e-8,107.0750,-8.2694,517308.5,direct,0,6.505525874928284e-3,6,25,0,0,11854,754,25,0,0,11854,754,0.200
20241122,2024-11-22T14:31:50.257093966Z,2024-11-22T14:31:50.258709967Z,0.001616001,20,2.0901796060236565e-8,22.8949,-7.0060,513775.1,direct,0,8.52912446520777e-3,31,27,6,0,9380,1852,27,6,0,9380,1852,0.148
20241125,2024-11-25T19:03:48.522467970Z,2024-11-25T19:03:48.522955954Z,0.000487984,13,3.401200412096287e-7,114.8362,7.7831,504150.1,direct,1,5.166003524301287e-3,10,18,0,0,12564,713,18,0,0,12564,713,0.167
20241126,2024-11-26T12:55:16.590773940Z,2024-11-26T12:55:16.592125952Z,0.001352012,14,1.3189760759187573e-6,328.7705,33.5281,504078.2,direct,0,2.632883943939021e-4,28,30,1,0,11075,1184,30,1,0,11075,1184,0.167
20241202,2024-12-02T13:24:56.829663932Z,2024-12-02T13:24:56.830445945Z,0.000782013,17,1.517285509792919e-7,129.8086,-15.3164,516036.8,direct,0,1.279885768379641e-2,16,21,2,2,12292,2396,21,2,2,12292,2396,0.143
20241210,2024-12-10T18:42:54.745793938Z,2024-12-10T18:42:54.747373938Z,0.001580000,25,5.963481732741294e-6,17.0266,3.4628,513229.1,direct,0,3.1992109827063357e-3,6,35,3,1,13438,1230,35,3,1,13438,1230,0.143
20241212,2024-12-12T12:24:51.529533922Z,2024-12-12T12:24:51.529649972Z,0.000116050,15,3.9428926279302426e-7,263.5697,11.7998,498375.2,direct,1,3.084565486435538e-3,10,16,0,0,12989,1488,16,0,0,12989,1488,0.188
20241212,2024-12-12T16:21:10.763973951Z,2024-12-12T16:21:10.764759957Z,0.000786006,19,1.5710872489357477e-7,22.5943,-12.5125,515206.3,direct,0,4.100597991967872e-3,6,24,0,0,14003,1368,24,0,0,14003,1368,0.208
20241213,2024-12-13T18:31:54.321077942Z,2024-12-13T18:31:54.321523964Z,0.000446022,16,3.253421389734003e-8,188.9722,-11.5125,500460.5,direct,1,4.917647733792312e-4,7,22,1,0,11664,1186,22,1,0,11664,1186,0.182
20241217,2024-12-17T03:43:13.728289902Z,2024-12-17T03:43:13.729259908Z,0.000970006,15,1.040631220690227e-8,202.6642,5.8581,512542.3,direct,1,7.398835005327432e-3,6,25,1,0,11739,1909,25,1,0,11739,1909,0.160
20241217,2024-12-17T06:41:39.463041961Z,2024-12-17T06:41:39.463259935Z,0.000217974,16,8.62514859655156e-6,125.9321,-21.6543,513834.3,direct,0,3.944090230308991e-3,14,19,3,1,13873,2082,19,3,1,13873,2082,0.158
20241219,2024-12-19T20:30:36.865801930Z,2024-12-19T20:30:36.866255939Z,0.000454009,15,1.5657839194298468e-7,316.5143,24.9303,513634.5,direct,1,5.438951069584461e-3,33,17,2,1,10426,1158,17,2,1,10426,1158,0.176
20241220,2024-12-20T17:41:02.174434006Z,2024-12-20T17:41:02.176135957Z,0.001701951,22,6.681163428296477e-7,151.7890,-7.7797,500988.8,direct,0,4.264275674125071e-3,10,31,7,0,11183,1469,31,7,0,11183,1469,0.129
20250106,2025-01-06T19:34:17.229092001Z,2025-01-06T19:34:17.229415953Z,0.000323952,13,1.9469213482807578e-8,1.7003,1.1167,510387.3,direct,0,0e0,10,16,1,0,11177,1414,16,1,0,11177,1414,0.188
20250108,2025-01-08T12:38:24.976639926Z,2025-01-08T12:38:24.978291928Z,0.001652002,30,1.1584984249054336e-8,108.4040,-11.7333,512180.8,direct,0,0e0,7,41,4,2,11776,1533,41,4,2,11776,1533,0.146
20250109,2025-01-09T20:04:04.284371972Z,2025-01-09T20:04:04.284745991Z,0.000374019,12,9.85380897068925e-7,331.5976,3.7382,510466.2,direct,0,0e0,24,15,8,2,9183,1112,15,8,2,9183,1112,0.133
20250114,2025-01-14T20:41:12.581597924Z,2025-01-14T20:41:12.581797957Z,0.000200033,12,3.263854832773986e-7,114.4079,1.0671,496437.5,direct,0,0e0,15,15,3,0,9343,1602,15,3,0,9343,1602,0.200
20250121,2025-01-21T14:54:13.452915966Z,2025-01-21T14:54:13.453775942Z,0.000859976,20,1.430017933330743e-7,134.3635,-18.7508,507784.5,direct,0,0e0,16,26,3,1,12496,1322,26,3,1,12496,1322,0.154
20250123,2025-01-23T02:36:36.750669896Z,2025-01-23T02:36:36.750715911Z,0.000046015,13,5.4374620519851774e-8,171.8094,-19.0620,511153.2,direct,0,0e0,21,13,2,1,11539,1573,13,2,1,11539,1573,0.231
20250123,2025-01-23T06:43:19.133524Z,2025-01-23T06:43:19.134400010Z,0.000876010,19,4.961699705178664e-7,327.8216,39.2099,498586.7,direct,0,0e0,33,27,7,2,12853,1724,27,7,2,12853,1724,0.111
20250125,2025-01-25T07:10:39.213065981Z,2025-01-25T07:10:39.213073968Z,0.000007987,8,1.8855076011557703e-6,229.2467,-16.1909,509117.4,direct,0,0e0,25,8,0,0,9438,1378,8,0,0,9438,1378,0.250
20250201,2025-02-01T08:06:18.729725956Z,2025-02-01T08:06:18.730325937Z,0.000599981,17,3.312322023791196e-6,225.7960,30.4096,503407.6,direct,0,0e0,9,22,3,1,14715,1247,22,3,1,14715,1247,0.136
20250201,2025-02-01T10:54:06.967355906Z,2025-02-01T10:54:06.968747913Z,0.001392007,27,1.0209002227482776e-7,118.6872,-22.1134,514213.5,direct,0,0e0,16,43,0,0,13820,1417,43,0,0,13820,1417,0.163
20250202,2025-02-02T10:35:33.271492004Z,2025-02-02T10:35:33.272300004Z,0.000808000,14,6.229907000486534e-7,127.0372,-14.0427,511658.0,direct,0,0e0,26,21,2,0,9531,1901,21,2,0,9531,1901,0.190
20250208,2025-02-08T21:54:33.847118735Z,2025-02-08T21:54:33.848433613Z,0.001314878,20,7.960995647738789e-6,115.4339,-4.9204,493936.0,direct,0,0e0,7,30,0,0,12011,1098,30,0,0,12011,1098,0.167
20250213,2025-02-13T20:11:51.929967880Z,2025-02-13T20:11:51.931113898Z,0.001146018,13,6.724157339689379e-6,132.2952,-24.3801,498337.6,direct,0,0e0,13,30,0,0,15296,969,30,0,0,15296,969,0.167
20250224,2025-02-24T04:09:20.173316001Z,2025-02-24T04:09:20.173659980Z,0.000343979,17,6.360225184047728e-7,100.5808,4.2535,498469.0,direct,0,0e0,6,19,1,0,13869,898,19,1,0,13869,898,0.211
20250302,2025-03-02T09:54:55.650691926Z,2025-03-02T09:54:55.652259945Z,0.001568019,12,9.984389245080957e-8,221.2174,-41.7947,564318.4,direct,0,0e0,34,16,0,0,299,34,16,0,0,299,34,0.312
20250302,2025-03-02T09:55:00.551787972Z,2025-03-02T09:55:00.553537964Z,0.001749992,9,8.712715292498313e-6,221.5984,-41.8575,564275.2,direct,0,0e0,34,12,0,0,239,25,12,0,0,239,25,0.250
20250302,2025-03-02T09:55:00.562465965Z,2025-03-02T09:55:00.564009964Z,0.001543999,10,1.0548618064949931e-6,221.5993,-41.8576,564275.1,direct,0,0e0,34,12,0,0,234,29,12,0,0,234,29,0.417
20250308,2025-03-08T18:06:30.824421942Z,2025-03-08T18:06:30.827473938Z,0.003051996,57,3.6826620080829166e-6,57.6739,-41.8819,566575.9,direct,0,0e0,20,157,17,1,28610,2890,157,17,1,28610,2890,0.140
20250308,2025-03-08T21:41:10.450735986Z,2025-03-08T21:41:10.451477944Z,0.000741958,18,5.879291093946205e-7,102.1791,-7.3977,534752.2,direct,0,0e0,6,25,3,0,13565,1870,25,3,0,13565,1870,0.160
20250309,2025-03-09T08:04:56.172179996Z,2025-03-09T08:04:56.173835992Z,0.001655996,31,6.4533292037785155e-6,139.4607,-7.5163,534466.4,direct,0,0e0,10,45,3,3,16070,853,45,3,3,16070,853,0.178
20250309,2025-03-09T08:05:09.831869959Z,2025-03-09T08:05:09.833793938Z,0.001923979,39,1.624575157810444e-7,140.0439,-8.1003,534955.2,direct,0,0e0,10,56,5,2,16005,968,56,5,2,16005,968,0.125
20250310,2025-03-10T00:36:13.337921977Z,2025-03-10T00:36:13.338696002Z,0.000774025,16,1.07700980467164e-6,45.6507,-12.2914,541716.0,direct,0,0e0,6,26,1,1,16555,1353,26,1,1,16555,1353,0.115
20250310,2025-03-10T19:37:18.939061939Z,2025-03-10T19:37:18.940569937Z,0.001507998,24,1.0376808089957378e-7,114.4098,-12.9994,544374.2,direct,0,0e0,13,33,4,0,11921,1551,33,4,0,11921,1551,0.152
20250312,2025-03-12T06:40:49.159547984Z,2025-03-12T06:40:49.160053968Z,0.000505984,19,4.073714350661986e-6,330.0944,15.1808,527532.1,direct,0,0e0,3,26,3,3,22100,2560,26,3,3,22100,2560,0.154
20250314,2025-03-14T12:22:11.763789951Z,2025-03-14T12:22:11.764903962Z,0.001114011,14,9.214599845213231e-6,195.1249,-16.3851,554072.4,direct,0,0e0,7,26,3,0,12296,1231,26,3,0,12296,1231,0.154
20250314,2025-03-14T14:59:20.923343956Z,2025-03-14T14:59:20.923793911Z,0.000449955,15,1.2013799277292705e-7,17.3910,-20.8830,531528.8,direct,0,0e0,15,20,4,2,15756,1329,20,4,2,15756,1329,0.150
20250317,2025-03-17T16:26:26.719617962Z,2025-03-17T16:26:26.720989942Z,0.001371980,33,1.6578703650017409e-6,110.9306,-18.4215,557659.4,direct,0,0e0,10,40,1,0,13352,1081,40,1,0,13352,1081,0.175
20250318,2025-03-18T12:27:52.867435932Z,2025-03-18T12:27:52.868861913Z,0.001425981,17,7.435643547411385e-6,21.5809,-14.1952,515205.0,direct,0,0e0,11,31,0,0,13113,1420,31,0,0,13113,1420,0.129
20250403,2025-04-03T06:19:01.672633945Z,2025-04-03T06:19:01.673209965Z,0.000576020,15,4.196297040109991e-7,170.3216,-5.0755,534497.2,direct,0,0e0,9,20,1,0,11230,990,20,1,0,11230,990,0.250
20250409,2025-04-09T21:33:58.227617561Z,2025-04-09T21:33:58.228257596Z,0.000640035,16,7.332379718550226e-8,78.0970,5.3708,538273.5,direct,0,0e0,7,20,2,0,11258,1739,20,2,0,11258,1739,0.150
20250411,2025-04-11T00:38:01.144060015Z,2025-04-11T00:38:01.145731985Z,0.001671970,36,2.749505001310967e-7,46.9342,-14.8678,531610.3,direct,0,0e0,16,46,14,3,12240,1827,46,14,3,12240,1827,0.109
20250412,2025-04-12T10:30:15.347675979Z,2025-04-12T10:30:15.347925961Z,0.000249982,14,6.985527941223995e-7,36.9270,-14.7771,508507.4,direct,0,0e0,9,16,0,0,14548,1403,16,0,0,14548,1403,0.188
20250415,2025-04-15T06:46:37.963471889Z,2025-04-15T06:46:37.963621914Z,0.000150025,14,4.061873017495604e-6,98.7531,7.5297,509329.1,direct,0,0e0,4,15,4,0,16445,1602,15,4,0,16445,1602,0.200
20250415,2025-04-15T13:04:34.385316014Z,2025-04-15T13:04:34.386341989Z,0.001025975,24,4.95115698228778e-6,356.0815,1.5218,506580.7,direct,0,0e0,4,32,1,0,16639,1058,32,1,0,16639,1058,0.156
20250429,2025-04-29T18:20:10.796253919Z,2025-04-29T18:20:10.796701967Z,0.000448048,13,7.95564106661813e-7,341.8967,18.6676,528631.7,direct,0,0e0,9,19,1,0,11761,1832,19,1,0,11761,1832,0.158
20250501,2025-05-01T08:04:11.943672001Z,2025-05-01T08:04:11.944634020Z,0.000962019,12,2.99516215316502e-7,53.4249,43.1268,507420.2,direct,0,0e0,12,12,0,0,245,28,12,0,0,245,28,0.333
20250501,2025-05-01T10:02:57.812285006Z,2025-05-01T10:02:57.813111007Z,0.000826001,18,2.712135515452038e-6,114.8592,1.5739,535025.0,direct,0,0e0,5,25,0,0,13717,775,25,0,0,13717,775,0.160
20250502,2025-05-02T01:04:28.895873963Z,2025-05-02T01:04:28.896471917Z,0.000597954,18,1.266763337545026e-8,60.9369,-5.7373,520844.6,direct,0,0e0,2,24,0,0,17613,1018,24,0,0,17613,1018,0.208
20250504,2025-05-04T22:59:14.982564747Z,2025-05-04T22:59:14.984207391Z,0.001642644,46,2.172751738391486e-7,112.1438,26.8862,509267.5,direct,0,0e0,17,60,5,2,18251,1387,60,5,2,18251,1387,0.233
20250507,2025-05-07T14:06:33.383639991Z,2025-05-07T14:06:33.384097993Z,0.000458002,17,7.798456345384856e-7,186.3746,-8.4360,537534.1,direct,0,0e0,11,20,1,1,12033,1051,20,1,1,12033,1051,0.150
20250509,2025-05-09T20:05:24.837167918Z,2025-05-09T20:05:24.837979912Z,0.000811994,18,1.862120302595889e-7,103.5536,11.4233,529341.9,direct,0,0e0,2,27,0,0,15618,733,27,0,0,15618,733,0.148
20250510,2025-05-10T18:08:54.916755914Z,2025-05-10T18:08:54.918081939Z,0.001326025,31,3.430294898042104e-6,107.2908,-6.4889,542816.5,direct,0,0e0,11,37,5,1,12543,1194,37,5,1,12543,1194,0.135
20250511,2025-05-11T17:56:33.801793932Z,2025-05-11T17:56:33.802331924Z,0.000537992,14,1.322191082557265e-7,109.9521,-0.8768,541308.4,direct,0,0e0,6,21,2,2,12688,1075,21,2,2,12688,1075,0.143
20250513,2025-05-13T17:26:05.382055997Z,2025-05-13T17:26:05.383177995Z,0.001121998,17,8.068403320830943e-8,100.8648,-4.4473,546521.3,direct,0,0e0,4,27,6,3,13215,1654,27,6,3,13215,1654,0.148
20250514,2025-05-14T10:59:43.609289944Z,2025-05-14T10:59:43.609887957Z,0.000598013,12,6.531133504931216e-6,216.1598,16.7552,537950.1,direct,0,0e0,10,21,0,0,12287,1406,21,0,0,12287,1406,0.143
20250518,2025-05-18T10:23:02.778229951Z,2025-05-18T10:23:02.779393970Z,0.001164019,21,3.951096257378132e-6,293.1762,40.9279,518508.2,direct,0,0e0,10,43,13,4,20450,2802,43,13,4,20450,2802,0.116
20250519,2025-05-19T04:05:02.319760262Z,2025-05-19T04:05:02.321146249Z,0.001385987,16,7.584456028731158e-8,83.4200,6.5309,500465.2,direct,0,0e0,9,29,2,1,12401,780,29,2,1,12401,780,0.172
20250521,2025-05-21T14:41:10.007781982Z,2025-05-21T14:41:10.009046018Z,0.001264036,14,2.533676891240738e-6,268.9198,6.1345,501884.0,direct,0,0e0,8,29,7,2,12402,1405,29,7,2,12402,1405,0.138
20250522,2025-05-22T12:04:10.312377989Z,2025-05-22T12:04:10.312455952Z,0.000077963,13,1.2624154859841237e-6,122.9763,-5.5702,547496.2,direct,0,0e0,21,13,5,3,8897,914,13,5,3,8897,914,0.154
20250527,2025-05-27T03:42:21.688343942Z,2025-05-27T03:42:21.689863920Z,0.001519978,24,7.3518583097470764e-6,35.1041,8.3413,511750.7,direct,0,0e0,10,35,6,4,11382,1697,35,6,4,11382,1697,0.143
20250527,2025-05-27T11:37:35.865233957Z,2025-05-27T11:37:35.866163909Z,0.000929952,20,1.992544236404931e-7,274.4993,8.0256,512497.3,direct,0,0e0,11,25,3,1,12232,1607,25,3,1,12232,1607,0.160
20250528,2025-05-28T11:23:02.001738011Z,2025-05-28T11:23:02.002641975Z,0.000903964,15,1.3585293381606655e-6,271.9685,7.7750,514713.1,direct,0,0e0,12,24,0,0,12196,1540,24,0,0,12196,1540,0.167
20250529,2025-05-29T13:41:49.682557940Z,2025-05-29T13:41:49.683739960Z,0.001182020,32,1.1895659111875887e-6,81.8200,20.3737,545278.2,direct,0,0e0,8,39,7,0,12835,978,39,7,0,12835,978,0.128
20250602,2025-06-02T01:09:37.674302339Z,2025-06-02T01:09:37.678468346Z,0.004166007,29,3.067250155608518e-7,151.8123,-41.7517,513921.5,direct,0,0e0,7,93,63,18,7399,5004,93,63,18,7399,5004,0.237
20250602,2025-06-02T01:09:37.697086334Z,2025-06-02T01:09:37.702734291Z,0.005647957,28,4.427172778081467e-6,151.8140,-41.7514,513921.6,direct,0,0e0,7,129,80,19,7561,5114,129,80,19,7561,5114,0.225
20250603,2025-06-03T09:17:39.093382Z,2025-06-03T09:17:39.094735980Z,0.001353980,16,8.379523863600911e-7,114.6143,18.9301,534814.2,direct,0,0e0,3,27,1,0,12063,724,27,1,0,12063,724,0.148
20250603,2025-06-03T13:54:36.557547986Z,2025-06-03T13:54:36.558917939Z,0.001369953,20,5.7639524451273255e-6,20.9039,-1.6620,521950.0,direct,0,0e0,7,27,1,0,11468,927,27,1,0,11468,927,0.148
20250613,2025-06-13T15:17:01.745095670Z,2025-06-13T15:17:01.746351659Z,0.001255989,14,6.425435438297739e-7,92.8328,20.6837,548423.4,direct,0,0e0,6,32,11,3,11839,1376,32,11,3,11839,1376,0.094
20250614,2025-06-14T01:52:39.255961954Z,2025-06-14T01:52:39.256733953Z,0.000771999,16,6.73920023675002e-8,164.1087,24.6809,511995.4,direct,0,0e0,8,22,3,0,11079,1607,22,3,0,11079,1607,0.182
20250616,2025-06-16T01:59:38.671985924Z,2025-06-16T01:59:38.672637939Z,0.000652015,17,9.66413120171968e-7,297.1263,2.6674,547985.0,direct,0,0e0,9,22,2,0,11422,1225,22,2,0,11422,1225,0.136
20250617,2025-06-17T02:37:52.853537917Z,2025-06-17T02:37:52.854743957Z,0.001206040,18,1.8249084306061972e-8,116.4916,11.7110,500825.2,direct,0,0e0,5,33,8,1,13555,1625,33,8,1,13555,1625,0.182
20250618,2025-06-18T15:27:41.833788156Z,2025-06-18T15:27:41.834261953Z,0.000473797,14,7.769767075754648e-7,18.5793,39.8129,532697.1,direct,0,0e0,28,19,9,6,12695,1800,19,9,6,12695,1800,0.211
20250620,2025-06-20T19:09:25.625605940Z,2025-06-20T19:09:25.626203954Z,0.000598014,15,9.56826574404817e-7,178.9689,-11.7757,507834.5,direct,0,0e0,16,22,0,0,11413,1255,22,0,0,11413,1255,0.182
20250622,2025-06-22T13:05:06.347747623Z,2025-06-22T13:05:06.348453342Z,0.000705719,18,2.7826136049606257e-8,73.1945,16.4237,536640.1,direct,0,0e0,4,22,1,0,12041,934,22,1,0,12041,934,0.136
20250625,2025-06-25T10:41:54.472238183Z,2025-06-25T10:41:54.473888158Z,0.001649975,33,6.574522317430062e-7,78.9502,24.7699,524949.2,direct,0,0e0,5,43,2,0,13133,1078,43,2,0,13133,1078,0.116
20250701,2025-07-01T06:06:55.045519530Z,2025-07-01T06:06:55.045951545Z,0.000432015,15,5.987274584715934e-7,123.9425,13.9654,515707.9,direct,0,0e0,4,19,0,0,16416,882,19,0,0,16416,882,0.158
20250701,2025-07-01T22:00:47.188145995Z,2025-07-01T22:00:47.188354015Z,0.000208020,14,8.599791149703882e-6,252.0950,4.1491,519946.1,direct,0,0e0,13,15,2,0,12027,1094,15,2,0,12027,1094,0.133
20250703,2025-07-03T08:08:13.121169984Z,2025-07-03T08:08:13.122601985Z,0.001432001,31,4.9330483782557684e-8,283.8412,7.8357,523226.3,direct,0,0e0,8,38,5,0,13253,1018,38,5,0,13253,1018,0.105
20250714,2025-07-14T05:26:58.836085975Z,2025-07-14T05:26:58.837761938Z,0.001675963,31,4.018095608957381e-7,264.4828,17.5597,542701.3,direct,0,0e0,7,46,0,0,15181,1547,46,0,0,15181,1547,0.152
20250719,2025-07-19T02:42:15.054965972Z,2025-07-19T02:42:15.057133972Z,0.002168000,25,4.292528895985397e-8,292.4799,30.2100,546412.7,direct,0,0e0,12,66,3,2,16597,2270,66,3,2,16597,2270,0.136
20250725,2025-07-25T15:17:37.455082058Z,2025-07-25T15:17:37.455904066Z,0.000822008,16,8.173903103237867e-7,32.7815,9.2789,538335.2,direct,0,0e0,7,22,0,0,12417,947,22,0,0,12417,947,0.182
20250726,2025-07-26T21:19:37.290008008Z,2025-07-26T21:19:37.291513979Z,0.001505971,22,4.506043296636172e-6,286.1943,1.9685,532144.8,direct,0,0e0,12,33,1,0,13079,1016,33,1,0,13079,1016,0.121
20250727,2025-07-27T10:08:54.034676015Z,2025-07-27T10:08:54.035157978Z,0.000481963,19,2.755837056081324e-7,118.1911,25.0576,543230.8,direct,0,0e0,5,21,1,0,14843,727,21,1,0,14843,727,0.143
20250728,2025-07-28T08:48:50.852401912Z,2025-07-28T08:48:50.852981925Z,0.000580013,16,4.4009315705888954e-8,260.6083,19.0109,530366.3,direct,0,0e0,16,23,1,0,14679,1138,23,1,0,14679,1138,0.217
20250728,2025-07-28T08:52:38.643609941Z,2025-07-28T08:52:38.644533932Z,0.000923991,20,2.2806236827484276e-8,270.8654,9.5435,524120.3,direct,0,0e0,12,25,6,3,12983,1088,25,6,3,12983,1088,0.160
20250801,2025-08-01T06:20:16.118387997Z,2025-08-01T06:20:16.119463980Z,0.001075983,15,3.8767070948855295e-8,292.6450,1.1800,529382.4,direct,0,0e0,8,25,6,0,11409,1390,25,6,0,11409,1390,0.160
20250803,2025-08-03T13:01:53.473931968Z,2025-08-03T13:01:53.475055992Z,0.001124024,16,6.004999812450739e-7,10.5970,10.9970,517417.0,direct,0,0e0,2,32,1,0,15149,1016,32,1,0,15149,1016,0.156
20250804,2025-08-04T05:29:49.440049946Z,2025-08-04T05:29:49.440299987Z,0.000250041,11,1.8094387414473624e-6,272.2287,13.6136,541373.7,direct,0,0e0,5,15,1,0,13415,1763,15,1,0,13415,1763,0.133
20250806,2025-08-06T06:01:30.589271962Z,2025-08-06T06:01:30.589497983Z,0.000226021,17,2.479376658891733e-7,113.9495,23.6724,519474.2,direct,0,0e0,2,19,0,0,16212,892,19,0,0,16212,892,0.158
20250808,2025-08-08T20:23:58.938325941Z,2025-08-08T20:23:58.939105927Z,0.000779986,17,1.1546572619998265e-6,33.3318,0.1826,543544.8,direct,0,0e0,14,24,2,2,11094,1348,24,2,2,11094,1348,0.167
20250814,2025-08-14T18:55:13.035238027Z,2025-08-14T18:55:13.035816013Z,0.000577986,16,2.8052269702990315e-6,25.0079,-7.4385,547113.3,direct,0,0e0,19,19,0,0,11809,1752,19,0,0,11809,1752,0.158
20250815,2025-08-15T05:46:16.271259963Z,2025-08-15T05:46:16.271842002Z,0.000582039,16,1.4889216830369676e-7,178.7241,26.7987,537790.2,direct,0,0e0,15,21,2,0,13333,857,21,2,0,13333,857,0.143
20250815,2025-08-15T16:27:28.766881942Z,2025-08-15T16:27:28.768405914Z,0.001523972,23,8.10646352988422e-8,268.2188,31.1584,505074.4,direct,0,0e0,13,39,7,5,18449,1530,39,7,5,18449,1530,0.103
20250815,2025-08-15T23:05:32.831967949Z,2025-08-15T23:05:32.833113908Z,0.001145959,41,3.751367733938176e-6,252.8927,37.1572,530163.7,direct,0,0e0,31,44,2,0,13613,1989,44,2,0,13613,1989,0.136
20250822,2025-08-22T03:24:12.139145970Z,2025-08-22T03:24:12.139693975Z,0.000548005,19,3.101220550173148e-7,26.6035,4.4654,506584.2,direct,0,0e0,4,21,0,0,13831,1057,21,0,0,13831,1057,0.143
20250825,2025-08-25T21:51:13.333181977Z,2025-08-25T21:51:13.333893954Z,0.000711977,15,1.8402350935877618e-7,129.7170,35.3863,503067.3,direct,0,0e0,3,26,0,0,18412,1343,26,0,0,18412,1343,0.154
